actor_entropy,actor_loss,alpha_loss,alpha_value,critic_loss,duration,episode,episode_reward,step
1.3854198455810547,-0.1213143989443779,0.110816091299057,0.10000000000000002,91.90015411376953,1.1770141124725342,107.0,-142.12774088786796,10001
1.2441247009461927,0.1056189854397446,0.09614719648755365,0.09939451485787644,242.0456880677131,0.9133048057556152,108.0,-261.28011038244995,10125
0.4077457087604623,0.6476700001641323,0.012888448826025092,0.09867992122999969,239.56108538978978,0.8454420566558838,109.0,-447.35067371316063,10220
0.1512206896812051,1.2532348455963553,-0.012441296624224428,0.09873686358230817,223.1526168362125,0.7036433219909668,110.0,-678.2335648085423,10311
0.49233356152068486,1.862610867077654,0.021190038826634092,0.09849966212660127,200.16060773892835,1.4647271633148193,111.0,-163.6253053976981,10487
0.36862084440801335,2.265367855970887,0.008959663956929213,0.0980642219989669,197.37066404846894,0.6822371482849121,112.0,-48.51461061992032,10574
0.3429783825264421,2.498199915701105,0.006432705062717676,0.09786574228147718,203.20194965924404,1.0860793590545654,113.0,-268.42240379553107,10703
0.2979524610042572,2.715194065093994,0.0020224906608927993,0.09773598240668224,184.9250908355713,1.1015231609344482,114.0,3.2299807393492443,10828
0.2713187228478686,2.9397523340754486,-0.0005802734089400912,0.09773318688092418,184.67693914543273,1.4783008098602295,115.0,-57.238606634883496,11019
0.2605086036324501,3.2233490142822268,-0.0016380212602671235,0.09774908287909295,152.4615175075531,2.1262197494506836,116.0,-29.138804943971337,11269
0.2009903514790817,3.5001333606313674,-0.007505487871753085,0.09839260295775208,130.62418903260541,2.7792131900787354,117.0,-434.16016942449306,11607
0.17926145156787843,3.825910877935665,-0.009748448336919405,0.09943624485482265,107.61424702467377,1.7499353885650635,118.0,-42.67018876971272,11801
0.16506790166253035,4.099968093082243,-0.011297050045007258,0.10065513915703254,101.25497953272075,2.015162229537964,119.0,-21.86494369195431,12028
0.1608922339141599,4.332709286663984,-0.011914216393683983,0.10239819336750515,92.92423569005429,2.279590368270874,120.0,-124.91287228437983,12287
0.1503409877574692,4.5755105428397655,-0.013223826177030181,0.10419498718559876,87.84454113493364,1.5502660274505615,121.0,-179.10681839935523,12479
0.15414014424269015,4.773551440238952,-0.013004518508051451,0.10563807427157733,67.45838422041673,1.1104822158813477,122.0,-134.18561093462412,12609
0.16458412152614524,4.881336664981979,-0.012034920372551293,0.1068241011936931,79.93211771944443,1.1618621349334717,123.0,-273.58610411115046,12748
0.1546751690441615,5.225502136091119,-0.013297074704035504,0.10847346226176352,72.87729764964483,1.946932315826416,124.0,-102.81904209840175,12967
0.18908327081835413,5.336159540946225,-0.009715111027135098,0.110354417778632,73.61415576360312,1.3218684196472168,125.0,-155.1865531358244,13133
0.17800402335752072,5.273227159157161,-0.01114085730171119,0.11216824963078922,74.14518562701974,2.5034806728363037,126.0,-110.82874826291179,13450
0.1819177113794254,5.39496840244275,-0.010937161730272633,0.11472904039510505,64.78709646617396,1.812577486038208,127.0,-195.07235794129605,13659
0.18651417985795035,5.431514017165653,-0.010555939730404624,0.1163518004460686,67.99240180424282,1.084486484527588,128.0,-276.1230021735024,13785
0.19004537727659113,5.45092269758515,-0.010261181393477894,0.11766539591858435,66.23959567846842,1.2553315162658691,129.0,-191.31163353016143,13936
0.17615646833465212,5.420712374505543,-0.01214119957658608,0.12006178117461301,61.537179230021785,2.4640719890594482,130.0,-334.3051704829227,14230
0.18061096524283038,5.754551709708521,-0.011842234900726353,0.12251241261369515,64.85063931093377,1.0158915519714355,131.0,-293.48698461648564,14348
0.2012919975865272,5.566825578289647,-0.009407166074285465,0.12381810677355261,68.41284716513849,1.094602108001709,132.0,-79.39019444630483,14472
0.18398824808936493,5.761424961043339,-0.011718951661011898,0.1256362770767938,58.81900325943442,1.7599842548370361,133.0,-280.44049859633566,14676
0.1662713413198407,5.892971851504766,-0.014252506662160158,0.1284511596349753,61.785966332142166,1.742807149887085,134.0,-244.4346418551397,14884
0.18517132494598626,6.001401068270207,-0.012061978026758879,0.13097778708408958,61.79712160825729,1.3162505626678467,135.0,-248.17608286472804,15044
0.18994674322416458,6.082777019884946,-0.011600285158794132,0.13282025120260485,57.35131086719979,1.2649226188659668,136.0,-251.73379916968378,15183
0.1666088982174794,6.17612745364507,-0.014898890675976873,0.13463422538999453,56.36470573743184,0.9584176540374756,137.0,-202.53283399853655,15303
0.19053728349881466,6.2753181910381635,-0.011957710300241831,0.1381563703817311,58.53033674762236,2.9121041297912598,138.0,-73.29989231871053,15661
0.19569315089042796,6.350793309544408,-0.011664375138663969,0.14313556760124246,53.05391231581222,3.6293394565582275,139.0,-355.64729412063434,16091
