actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-5.145871162414551,0.5771412253379822,-2.0,-0.3145871162414551,0.10000000000000002,-1.390509009361267,583.23828125,3.4957258701324463,79.0,-175.35787479833627,10001
-0.0894436564068405,1.1685555145448567,-2.0,0.1906001510013047,0.09983568865763562,-1.4014302604660696,271.6597661388164,1.6818954944610596,80.0,-124.82276414470654,10099
0.1977130668969559,1.7783587336540223,-2.0,0.21695394792727063,0.09868542447195246,-1.461926934335913,229.00143772533963,2.499190092086792,81.0,-784.5125502397038,10239
-0.5615544311995069,1.885985323955919,-2.0,0.13999230414628983,0.09722560336809467,-1.4455115888837122,193.47455095932474,4.0182945728302,82.0,-528.5509568477094,10468
-1.1826467006764514,1.8286386618377468,-2.0,0.07864273297237166,0.09621569228992886,-1.344907154216834,200.19637097027285,2.484795331954956,83.0,-274.2303538156356,10609
-1.3366141698577187,1.9417653354731472,-2.0,0.06350152782926505,0.09571634309345826,-1.3906532405790957,180.0422451171008,1.5304508209228516,84.0,-690.8215328296432,10697
-1.609257991753477,2.176291678204883,-2.0,0.03724152626672645,0.09530299782196731,-1.5767021856827443,181.6191713077396,3.0898191928863525,85.0,14.948937071067462,10876
-1.6880989679391833,2.2182799258093904,-2.0,0.02960346720478349,0.09491776494074632,-1.6082329249036484,155.6858592655348,2.367408275604248,86.0,-267.16551575479,11014
-1.6189624154290487,2.278311712797298,-2.0,0.03603124952073707,0.09456166004673407,-1.4504030843575795,144.52355190395386,2.2411141395568848,87.0,-149.21897600987182,11143
-1.739318902572889,2.223705475249987,-2.0,0.024570294360243036,0.09424725193405534,-1.4228715002536774,171.5525562629271,1.5108888149261475,88.0,-644.9534725981366,11232
-1.6997749707822143,2.351287103418646,-2.0,0.02817187531738831,0.09382089220318282,-1.537867655656461,145.4140956401825,4.192009687423706,89.0,-80.3965634153926,11464
-1.6938629979409543,2.4108936219348522,-2.0,0.028528763267310894,0.09320837862827933,-1.531410647603461,145.85277534136313,3.3661346435546875,90.0,-702.2168857353715,11661
-1.8548764804358124,2.4136328259783406,-2.0,0.013453037235184862,0.09267336462981984,-1.5882596139625837,130.98929713874736,3.2604193687438965,91.0,-501.628492195195,11847
-1.8921074540679026,2.3358808948847525,-2.0,0.009943567871176763,0.09220731750866383,-1.4854216557352935,139.54638143517505,9.264163494110107,92.0,-293.1771678237453,12369
-1.9409708399472274,2.223221957214235,-2.0,0.005408696464068572,0.09159521531829029,-1.522371556991198,121.15002695594247,4.47108268737793,93.0,-75.08465550443643,12623
-1.9901047350297747,1.9453854844007155,-2.0,0.0009052543578248165,0.09143072412602583,-1.4435030445291304,128.2347378646191,7.943154335021973,94.0,-378.47418025562746,13074
-2.022651335071115,1.924350075861987,-2.0,-0.0020699525210896835,0.09138159468033144,-1.4594335527981028,109.19539546966553,3.0508017539978027,95.0,-97.9411934671662,13244
