step,episode_reward
121,-473.2838316870489
215,-359.1372875212653
322,-344.5041092973531
418,-245.18844722466798
515,-85.20978162075782
645,-91.39780158654548
728,-86.32403374401697
791,-71.48997198578142
903,-131.5756831234905
1023,-104.34500745884682
1119,-346.648961068723
1241,-251.45180537576775
1351,-13.988496174489057
1442,-121.16973171773765
1515,-77.51927477045336
1587,-238.55458998837497
1685,-308.08654020875576
1776,-373.84393385560725
1895,-33.00209367987691
2020,-158.15594533588245
2105,-269.9318179561627
2196,-199.4271364868091
2273,-85.57509545292996
2405,-100.13325631975341
2520,-200.50677537492453
2598,-76.91827002579552
2758,-208.76222945786418
2867,-299.10537382101256
2934,-84.92905706229233
3026,-119.55706611569994
3097,-132.71198670849145
3201,-77.0058702555757
4201,66.3023967300256
4328,-295.71591054794726
4403,-51.42868878739884
4494,-250.29854796015815
4604,-95.66195935514324
4697,-90.33992487266718
4778,-76.13613148254244
4880,-76.92433810845775
4967,-203.6920889367244
5092,-273.12473345072794
5212,-96.65562707873579
5328,-537.0011582647419
5403,-48.057267483713765
5497,-69.66637187887994
5584,-95.57062108304874
5690,-166.51482001114218
5805,-168.32115808989795
5925,-150.84796364285194
6058,-98.06920130976997
6132,-167.20829321223317
6239,-74.39465560037947
6341,-70.08256370324997
6441,-154.2428480770737
6507,-86.69904931586865
6583,-89.62055043774781
6658,-77.34270831907652
6739,-77.01587229333812
6835,-120.11764032314737
6951,-121.74823552302576
7081,-30.968215457877562
7230,-153.9047254568632
7406,-70.51960755057232
7539,-155.2690863371633
7619,-35.69963343053331
7704,-83.3573614202066
7862,-36.958081004167184
7940,-29.029954084058232
8048,-293.63764026833593
8145,-59.30824687728894
8288,-75.47592520321969
8414,-218.35949751306896
8530,-198.35024483069662
8643,-27.452301259494092
8732,-138.43687081165578
8839,-181.80613190667347
8994,-62.58082034115554
9090,-39.819644243329066
9173,-76.36133344203876
9342,-80.33440322033564
9515,-104.91975042966769
9604,-39.36373219715964
9700,-37.399056771311265
9839,-81.58834327849465
9988,-40.41133128577617
10099,6.676051557443046
10197,-160.72972568305016
10311,-107.39983572652665
10417,-197.64046449858074
10592,-215.4625246529679
10673,-84.3796205076396
10804,-110.32291539600843
10887,-45.96013089636797
11095,-107.06098603608712
11210,-101.81616327889628
11337,-94.20396052580375
11534,-80.57747585078303
11723,-263.2221845848717
11872,-42.33179407395802
12025,-35.034339756757944
12154,-188.43505714854427
12303,-89.59344130927212
12452,-166.415194167401
12657,-81.55163562201741
12806,-14.191639139781643
13055,-58.69714436686128
