actor_entropy,actor_loss,actor_target_entropy,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-1.3910708849858722,1.318396228745028,-2.0,0.010000000000000007,-1.5381489917176006,308.4222520015858,3.0988996028900146,98.0,-589.4333798487154,10162
-2.4523384591395203,1.653985546901822,-2.0,0.009999999999999912,-1.5147948090241037,292.9293389862234,6.104434251785278,99.0,-191.2589417893488,10514
-3.094383000321529,1.8702964307386665,-2.0,0.009999999999999972,-1.5364209714381,241.27784390992755,4.10167121887207,100.0,-250.34606924142884,10751
-3.4297431254688697,2.006754574896414,-2.0,0.010000000000000007,-1.4364515958896167,220.75873042963727,2.703028440475464,101.0,-156.95562053278468,10909
-3.8945411381622157,2.058151518305143,-2.0,0.010000000000000007,-1.4619745070425172,204.17857388655344,3.297421932220459,102.0,-293.2484256854236,11101
-4.595139264322286,1.9779267419048876,-2.0,0.009999999999999922,-1.4766735642133482,215.4711640848095,5.6049487590789795,103.0,-274.628412267322,11424
-5.044996926543909,2.0018098622287086,-2.0,0.010000000000000007,-1.4491431056906323,188.01511913264562,1.8599934577941895,104.0,-284.29793156470464,11533
-5.347523491792004,1.8882499307092995,-2.0,0.010000000000000007,-1.4649352864785627,197.66711128119266,1.721813440322876,105.0,-159.4683483874805,11632
-5.750388599285359,1.8304368964249682,-2.0,0.009999999999999927,-1.4986713728433254,199.83198210204145,5.424498081207275,106.0,-11.628525823677805,11943
-6.16856714568213,1.6568106752259568,-2.0,0.010000000000000007,-1.4073231253012313,200.4486034528123,3.345688819885254,107.0,-262.2938172102138,12134
-5.947885209356833,1.5976710008424626,-2.0,0.010000000000000007,-1.5649530430983383,196.71746775420786,3.0243983268737793,108.0,-169.33286452415507,12305
-6.543948937647091,1.3851621131187084,-2.0,0.009999999999999924,-1.4565275672892606,181.8081576039332,5.512977123260498,109.0,106.54982793394348,12627
-6.505050534672208,1.5595389081372155,-2.0,0.010000000000000007,-1.4552295855349964,202.46304986741808,3.06912899017334,110.0,-220.63612693946894,12807
-6.881113910972144,1.016184347533734,-2.0,0.009999999999999924,-1.4152572160569308,170.68293378063453,5.378402948379517,111.0,78.52727235218651,13128
-6.756984398013255,0.6779254964384877,-2.0,0.010000000000000007,-1.3773822120792878,183.53703826112175,3.1051454544067383,112.0,-4.489365716897311,13311
-6.753903964932046,0.5542007561647491,-2.0,0.010000000000000007,-1.3817088967293836,193.63133165809546,3.0751962661743164,113.0,-248.24654677447987,13489
-6.600135238425246,0.36641815485595497,-2.0,0.01,-1.2975858851399236,183.62706241792844,3.54366397857666,114.0,-260.3689729774514,13695
-6.8865537349491905,0.09146558238218909,-2.0,0.010000000000000007,-1.2856654324760175,179.1809918651842,2.519195318222046,115.0,-111.5119931862884,13841
-6.742392783978312,-0.04606910652938894,-2.0,0.009999999999999934,-1.348237003620253,170.94751356915884,5.090551853179932,116.0,186.2521688196124,14140
-6.720925163749038,-0.5581058282528492,-2.0,0.010000000000000007,-1.1944412846636299,219.73676202155107,2.6533424854278564,117.0,152.30724958241314,14291
-6.679879265862542,-0.23377334668829636,-2.0,0.010000000000000007,-1.310129020262409,204.08125547460608,1.2358276844024658,118.0,-359.07907060209436,14365
-7.142185636623177,-0.6116057771765543,-2.0,0.010000000000000007,-1.3056334920093684,171.84196838790072,2.7809908390045166,119.0,-37.66216238538769,14532
-6.822536058628812,-0.5936766998564943,-2.0,0.009999999999999974,-1.3434190802751704,182.63045094266852,4.079084634780884,120.0,-87.43630794698177,14767
-7.068403636352925,-1.3219241624391531,-2.0,0.010000000000000007,-1.1866246299653114,218.1510399082039,1.3396892547607422,121.0,-310.17603826801826,14846
-7.159682629401224,-1.1605494021062266,-2.0,0.010000000000000007,-1.1869447474416934,197.14978414669372,2.001736879348755,122.0,-136.4067456786431,14960
-7.186947253362047,-1.381753168493041,-2.0,0.010000000000000007,-1.3257420052096482,186.9660302706414,3.2492384910583496,123.0,-199.70315518745292,15151
-6.779784005329791,-1.527581714063763,-2.0,0.009999999999999964,-1.3062280706732148,169.76245980090405,3.65181827545166,124.0,207.78487318462527,15400
-6.7535270391191755,-2.125522618464061,-2.0,0.010000000000000007,-1.1506243866682053,187.44986109869822,1.8110957145690918,125.0,-68.27904829114999,15575
-7.067725311979956,-1.9001019640844696,-2.0,0.009999999999999966,-1.2744790881263965,195.8809120995658,2.5151546001434326,126.0,-36.361203525930605,15820
-7.319178832325958,-2.4728468391630383,-2.0,0.009999999999999998,-1.321551992121526,168.13635942671033,2.876513957977295,127.0,-106.5165308718615,16027
-7.6899492528178905,-2.6673429003446407,-2.0,0.010000000000000007,-1.3399541817679264,166.5795625554453,1.1878814697265625,128.0,-241.46704939730623,16128
-7.016718543900383,-2.7676074592603577,-2.0,0.010000000000000007,-1.1309013894862598,215.79964316950904,2.0226399898529053,129.0,118.6759045674525,16308
-7.00678946011102,-2.9741197635433565,-2.0,0.010000000000000007,-1.305521329392248,180.87023772054644,2.316948890686035,130.0,95.28202737559278,16442
-7.0350051078796385,-3.2678701128959657,-2.0,0.010000000000000007,-1.1932621326446533,210.38528861999512,2.1178784370422363,131.0,104.13232444877201,16567
-7.807352888584137,-3.7228934530168774,-2.0,0.010000000000000007,-1.059469681698829,227.06102806925773,2.8330836296081543,132.0,-142.19441858568962,16727
-7.5636023391376845,-3.4823835210667715,-2.0,0.010000000000000007,-1.156638085352953,189.45020630142906,3.358750581741333,133.0,-50.28376027551386,16925
-7.575694664664891,-3.649074644886929,-2.0,0.010000000000000007,-1.1084348971429079,199.4395532110463,1.973412275314331,134.0,-139.8191528086448,17040
-7.578237318130861,-3.7657217979431152,-2.0,0.010000000000000007,-1.155680290636528,215.37975660002374,2.8400156497955322,135.0,98.39332948556032,17206
-7.271144319983089,-3.8412510335445402,-2.0,0.010000000000000007,-1.2156269514385392,202.80002713483924,2.9161336421966553,136.0,35.79894347182983,17376
-7.01885309878816,-4.289149745030606,-2.0,0.010000000000000007,-1.0509833890865459,209.10970697504408,3.1516895294189453,137.0,-113.65046594689667,17564
-7.079446348489499,-4.700048827949693,-2.0,0.010000000000000007,-1.0596568755367224,216.36118564418717,1.7105860710144043,138.0,32.932877664893056,17666
-7.049663187277438,-4.495918493078213,-2.0,0.010000000000000007,-1.1890371581069146,195.1839789669923,1.7284090518951416,139.0,-192.65747661741784,17765
-7.408679781660521,-4.355347908486081,-2.0,0.010000000000000007,-1.2110514871481448,186.34576927335922,3.055790424346924,140.0,-78.75255539129509,17942
-7.143690672787753,-4.693144004881097,-2.0,0.009999999999999997,-1.1318412618488787,200.9699129214127,3.5573318004608154,141.0,176.31649591563354,18151
-6.87845735400135,-4.839355184457689,-2.0,0.010000000000000007,-1.1207771049666155,202.73193999485196,3.2194316387176514,142.0,67.0228998323627,18342
-6.710736200286121,-5.386014847057622,-2.0,0.010000000000000002,-1.0568802633663503,203.68732857122654,3.5465011596679688,143.0,125.09391976139645,18547
-6.774839500947432,-5.550005427544767,-2.0,0.010000000000000007,-1.0269338511607864,201.7968366622925,1.8523368835449219,144.0,-40.40575602300017,18657
-6.842949581596087,-5.486109311428835,-2.0,0.009999999999999995,-1.161836619506467,196.52786654796242,3.648193359375,145.0,151.23311813701812,18869
-7.404290062189102,-6.110390086472035,-2.0,0.010000000000000007,-1.0252604387700557,215.13252631425857,2.826507568359375,146.0,215.48730453909081,19029
-7.3650228459999045,-6.264071651236721,-2.0,0.010000000000000007,-1.0558427803257786,219.9169348762149,3.254255771636963,147.0,38.5639955437363,19218
-7.228487862782045,-6.838515292175791,-2.0,0.009999999999999912,-1.0553744530559264,198.43358120593157,6.087196111679077,148.0,-108.10001481661163,19570
-7.505906647530155,-7.45993713710619,-2.0,0.010000000000000007,-1.1143852444230646,205.61941193843234,2.3439183235168457,149.0,-269.8818762938706,19708
-7.661852289562576,-7.245406339322131,-2.0,0.010000000000000007,-0.9796380550583448,226.119173044076,2.7276158332824707,150.0,78.21795009361696,19871
-8.05744560796823,-8.062053020320722,-2.0,0.010000000000000007,-0.8843674630816303,250.24552883319,2.3337080478668213,151.0,-11.998262945391048,20005
-8.047202927725655,-7.873154540289016,-2.0,0.010000000000000007,-1.0625293490432557,196.9150617236183,1.7483625411987305,152.0,-158.61131709514197,20110
-8.122590534270756,-8.311421996071225,-2.0,0.010000000000000007,-0.9576914940798094,226.32411307380312,2.1144516468048096,153.0,-143.3089329922317,20236
-8.882290932984478,-8.788972874658297,-2.0,0.010000000000000007,-1.0145385639857403,193.01519320074436,2.0077805519104004,154.0,55.586503565155226,20349
-8.030679047401316,-8.62135033889357,-2.0,0.010000000000000004,-0.9316084584579092,217.93507787394407,3.4513275623321533,155.0,137.13450167603952,20552
-7.976956176086211,-8.741560121657143,-2.0,0.010000000000000007,-0.8605859702531721,238.9954266212356,2.483057975769043,156.0,-44.287045094632646,20694
-8.597101498921711,-9.373873660087586,-2.0,0.009999999999999905,-0.9959091200828553,209.76342411549885,6.510347604751587,157.0,-256.38275892270076,21069
-8.511406270469108,-9.748067092120163,-2.0,0.010000000000000007,-1.0686678956679212,166.97755991152633,2.08780574798584,158.0,47.540160863155535,21192
-8.091061869663978,-9.84114731069821,-2.0,0.010000000000000007,-0.9429457587982292,222.89712925811313,2.256230115890503,159.0,-60.027243880164214,21326
-8.268093690332377,-10.197069869851166,-2.0,0.009999999999999953,-0.8886150611459084,235.3349077044793,4.624631643295288,160.0,-39.92047081425247,21591
-8.222709252967597,-10.602634460289286,-2.0,0.010000000000000007,-1.0168446570357181,192.88664104627526,2.88466739654541,161.0,-77.1978419053856,21752
-7.505676102219966,-11.348129933340507,-2.0,0.010000000000000007,-0.7342201675239363,258.7369631382457,0.9433467388153076,162.0,-75.64904374088525,21809
-8.422197927446927,-11.818435664562617,-2.0,0.010000000000000007,-0.8469642663703245,228.3819126101101,2.365325450897217,163.0,7.319405370157398,21945
-8.612511796217698,-11.081462170527532,-2.0,0.010000000000000007,-0.9696559927784479,185.3480758373554,2.2202091217041016,164.0,10.264892218169294,22075
-8.192159133911133,-11.668770664215089,-2.0,0.010000000000000007,-0.8592671884298324,234.9074356842041,2.1562869548797607,165.0,26.144618077941857,22200
-7.662827195543231,-12.077091225620473,-2.0,0.010000000000000007,-0.8439263904636557,216.96828865282464,2.3135464191436768,166.0,137.544976028755,22332
-8.465481960072237,-12.223593049890855,-2.0,0.010000000000000007,-0.9159494838293861,219.47643603156595,1.4899628162384033,167.0,-61.581456628039604,22417
-8.093950825137691,-12.344981046823355,-2.0,0.010000000000000007,-0.861068476642762,208.12168533485251,2.4539620876312256,168.0,24.733183961323334,22560
-7.696412072462194,-12.371691247996162,-2.0,0.010000000000000007,-0.9771286345580045,202.06471415127024,1.200835943222046,169.0,-20.01810116015652,22628
-8.312109619058589,-12.377800618448566,-2.0,0.010000000000000007,-0.8054036842558974,195.0287053303052,1.5648386478424072,170.0,149.3201523099243,22721
-8.127613716814892,-13.342513641679144,-2.0,0.010000000000000007,-0.878766144973686,225.57841666348008,1.4417803287506104,171.0,-106.63660712412559,22804
-8.392413237622677,-13.359988299944929,-2.0,0.010000000000000007,-1.0018469645776822,195.01577939331986,2.273750066757202,172.0,-104.16119119000447,22935
-9.342769427177233,-13.42358565941835,-2.0,0.010000000000000007,-0.8475414807788837,249.40856942152365,1.317291259765625,173.0,-75.62268795026101,23013
-7.789497610348374,-13.353589584578328,-2.0,0.010000000000000007,-0.8405858006939959,237.84609652277248,1.170792579650879,174.0,-17.57408935783559,23080
-7.628204406901477,-13.762701303563654,-2.0,0.009999999999999905,-0.8092303408937339,217.9383625423207,6.463855028152466,175.0,-178.2030379829051,23454
-7.958090305328369,-12.839382214979691,-2.0,0.010000000000000007,-1.016299911907741,205.31162408110384,1.3438644409179688,176.0,236.7394957452065,23531
-7.484280010928279,-13.842483572337938,-2.0,0.010000000000000007,-0.7978331281439118,203.6921018724856,1.6140971183776855,177.0,-248.6651788886341,23623
-7.64559729532762,-13.590047939257188,-2.0,0.010000000000000007,-0.781340353698893,248.8768235986883,1.5327246189117432,178.0,-228.15514625576725,23711
-7.294966271344353,-13.986273011039286,-2.0,0.010000000000000007,-0.8700552021755892,252.29714473275578,2.9992501735687256,179.0,-57.35208976906058,23881
-7.523065947922023,-14.04239495689347,-2.0,0.010000000000000007,-0.82176182793795,219.52574580378786,2.92156720161438,180.0,-87.71943102839302,24050
-7.3594380626833535,-14.620947244690687,-2.0,0.010000000000000007,-0.9327183708669694,208.40069238926338,2.1971535682678223,181.0,-21.188704497763325,24173
-7.800576038360596,-13.937724062601726,-2.0,0.010000000000000007,-0.8762344624102115,253.209800491333,1.3535614013671875,182.0,86.38956055098538,24248
-7.5928884372115135,-15.15001879259944,-2.0,0.010000000000000007,-0.7777119347592816,222.3170747384429,2.2129054069519043,183.0,28.670779958828092,24376
-6.846929572610295,-15.847996812708237,-2.0,0.010000000000000007,-0.7138168675058029,262.36975950353286,1.4443399906158447,184.0,-63.91016373023409,24461
-6.991384453064686,-14.897435281727764,-2.0,0.009999999999999936,-0.8004228239123886,242.28328492512574,5.062605857849121,185.0,-50.96884358619867,24757
-6.850936666293341,-15.074937509815157,-2.0,0.009999999999999884,-0.8568785033292241,222.25625152837216,7.80520224571228,186.0,-91.66332137173347,25216
-6.973864980041981,-15.632480919361115,-2.0,0.010000000000000007,-0.9631717135198414,203.02932733297348,1.1367383003234863,187.0,64.22417772148052,25280
-6.908649914352982,-15.295155599382188,-2.0,0.00999999999999995,-0.8842549915321999,206.77641479350902,4.600871324539185,188.0,-208.921374830579,25550
-7.041097123448441,-16.232894583446225,-2.0,0.010000000000000007,-0.6807989548982644,247.05590759835593,1.4016213417053223,189.0,-186.4672595705337,25632
-6.775752512184349,-15.83430290222168,-2.0,0.010000000000000007,-0.6599795704556478,230.30813987835035,1.2900943756103516,190.0,-20.986549574225265,25706
-6.726368412186828,-16.090896491762958,-2.0,0.010000000000000007,-0.8610273353000985,212.38281245171268,2.6448352336883545,191.0,33.99387334068794,25864
-6.722401168346405,-15.99510354757309,-2.0,0.010000000000000007,-0.7809847444668412,237.3833143043518,3.420440196990967,192.0,-221.74866766903833,26064
-6.980900474695059,-16.233475006543674,-2.0,0.010000000000000007,-0.8288555939037067,218.29529242148766,2.218698740005493,193.0,-30.70421148852185,26194
-6.901158997506807,-15.551886442935828,-2.0,0.010000000000000007,-0.8170425188210275,195.89611893470843,1.6944527626037598,194.0,-58.14405435522609,26293
-6.570631842943108,-16.72385900425461,-2.0,0.010000000000000007,-0.8892960657113753,180.40403925097962,2.707974910736084,195.0,-39.687257706030344,26452
