step,episode_reward
81,-226.20796876727093
174,-481.44482155045245
292,-215.61467950819178
397,-325.61714788147304
480,-65.07113504559157
558,-59.50091484767475
659,-41.25878647372154
761,-126.37586291730558
882,-400.92406177427836
988,-106.23144835892569
1079,-96.30702251943745
1184,-59.29567819021055
1308,-128.7213209768158
1441,-342.46457969815185
1521,-123.5915745185951
1654,-575.2493976571379
1719,-154.4883428815327
1795,-355.649142874546
1901,-123.70175289312476
1979,-77.11340004547709
2071,-447.2398888960578
2168,-105.32796003672667
2245,-145.13606178370065
2357,-254.74174167673954
2420,-156.01085119076555
2576,-204.21709664614335
2684,-159.41345863666527
2756,-129.93119613255024
2868,-109.42507508472465
2962,-117.93624438008267
3108,-86.7729573236561
3200,-186.03191780250395
3300,-134.38668431247612
3376,-291.56857714010937
3465,-132.40354509364175
3595,-214.11468824104645
3707,-329.753977421606
3784,-35.98577787536779
3854,-69.8533460205485
3941,-91.61489048519131
4057,-323.6329232732901
4161,-76.42512091276194
4259,-5.847340990960404
4344,-177.43963992755175
4449,10.195525215573895
4535,-122.90700139981178
4625,-69.99342852201562
4768,-107.15061710915133
4844,-87.5995098711717
4931,-101.15956150668816
5043,-87.02095852949918
5120,-59.118013335810375
5195,-169.39101648953607
5312,-177.00049790851926
5417,-176.7687282890377
5560,-287.89621328695597
5703,-93.63751328222033
5805,-115.52669002664292
5952,-204.0969197074064
6063,-219.0308394580546
6193,-58.95727719593549
6325,-339.8334599587031
6406,-87.42767166356234
6511,-89.10474515437352
6606,-56.70879420889096
6680,-167.20708013111488
6827,-8.110416407201598
6919,-43.063734079431086
7009,-51.8678155979516
7143,-125.55827536226666
7241,-98.51943270111347
7369,-72.49883542993516
7478,-94.80131415711399
7636,-141.01771547208637
7784,-64.58254619219781
7921,-115.75907356435408
8018,-156.62115042474156
8085,-70.82159671583656
8210,-79.75523538837179
8307,-54.827980018055456
8397,-68.09160283288065
8526,-295.01484379527307
8612,-81.29422336478345
8686,-104.79542804156166
8841,-147.16813060627098
8977,-186.09471781199562
9096,-121.4007388956307
9210,-36.9483696137257
9316,-44.847006812269356
9452,-92.6727149067239
9617,39.74373869514457
9711,-231.16631482364136
9799,-108.7072157843898
9911,-129.97625268802793
10076,-67.72934963998989
10302,-38.67912157617408
10472,-139.82096892631137
10550,-81.34977423282123
10712,0.149683328790843
10840,-13.850318255389752
10941,-64.1457736409063
11042,-99.05683811888332
11188,-9.11081109438851
11328,-140.41098178434467
11488,-94.17747922666824
11609,-65.69404379093999
11786,-58.76897992148632
12008,-211.0412790521076
12112,-64.23150799783225
12241,-191.82686961451745
12427,-79.19552087646265
12525,-10.978138096278641
12666,42.70138658079446
12839,-155.02913500956004
12993,36.72846138072305
13097,-92.81123143733134
13231,-60.15301297235345
13436,-29.376099894308652
13548,-41.57726701329953
13737,-94.79544835228975
13902,-53.968653073999164
14016,-94.98622852257758
14152,-7.614949089650651
14377,-109.69886783282212
14516,-46.91408106848118
15207,-79.83129604011057
15397,-58.873836250184425
15609,-33.96994193913085
15800,-35.83912973834006
15883,-69.67327363669062
16035,-221.7809811982478
16281,-37.45143507274453
16477,-8.361682026882349
16625,-39.79334279776356
16826,-117.06352787514118
16973,-5.149482928711109
17124,-17.01723822548358
17229,-87.26531462756083
17387,22.340770841608133
17582,-25.529237144685382
17742,-59.0493532902048
17938,-8.750558723178628
18331,-136.807253133518
18452,-95.84766564767672
18689,-58.097034954901204
19332,-269.87316632900115
19594,-31.18784102583716
20027,-117.78120804906018
20285,-29.527833879068083
20451,-49.804816241317965
20678,-15.26612846665114
20881,-35.341121143633586
21015,-83.97504211744581
21156,-31.4232390700615
21414,-4.214366219653158
21735,-84.1003713095091
21908,-94.72416692218202
22094,-29.28721472782405
22825,-135.65972874752077
23024,-35.21679574852797
23325,-71.3714203352416
23641,-189.79207869851376
23799,-14.734938715625859
24799,-34.78848159127159
24907,-53.477563037004806
25211,-62.56868987358191
25516,-77.33436919024159
25738,-77.63263529263133
25959,-3.7389695885492813
26076,-65.07276443196471
26402,-32.595095051414404
26492,20.593908739034163
26591,-8.928165198239924
27048,-118.99432334250801
27294,-3.60306222668882
27728,-69.57658472211301
28728,96.81245289763733
29728,2.199302168684035
30728,67.98831240907057
30877,10.359246314820638
31877,-99.34495856208522
32320,-114.196530185851
33320,-50.80853056964588
33581,-6.594613382615179
34581,-42.18481145792878
35482,-251.76175210718372
36305,-288.3107011306236
36948,-201.61989588432692
37071,-89.78709995864607
38071,76.94291351481456
38173,-82.27927420045751
38316,-35.33931784002078
38622,12.719750136026462
38985,-6.7164855511342125
39246,-1.484161909280175
39740,-55.231472187058614
40288,-125.91712952664292
40491,17.934574867650852
41491,28.235095602919674
42490,-365.2695175017468
43041,-121.89597679617555
43156,25.68873615746213
44156,68.31031410456725
44541,-13.991738355333538
44794,-16.660916116357654
44972,-13.120599784889563
45972,-35.95373161362753
46972,9.0923370096801
47597,-154.71933858473986
47922,0.4806739120880934
48003,-50.752611609297176
48267,-7.863066730135799
49267,71.91487272129936
49441,43.466682455386916
50441,-210.46114977688023
50775,-97.20616904238958
50925,-51.10451708428678
51925,-92.30879988960994
52402,-140.68313279439081
52705,-23.484696776178666
53705,81.20946966772954
54124,-127.38027209320957
54330,-75.41654523777851
54547,-90.77546797672888
55030,-173.51592751531803
55497,-165.88767203194277
55902,-173.3233453389473
56902,-22.250624724049832
57094,-3.780323772732231
57594,-214.07670700310842
57905,-62.0106135525963
58688,-189.857594448025
59688,4.80717942367707
60688,77.0539146529848
61688,39.73718667488827
62688,62.34375170074334
63159,-38.17111296350453
64159,-86.73893895287031
64437,-116.27225477341798
64920,-184.5041353807046
65347,-130.50676791014908
65438,-60.30725869666156
66438,-73.60354021627546
67438,-107.95105167386768
68438,-57.273818558404784
69438,-31.872884476971024
69557,-33.94446831826036
70557,62.17395208220668
71557,94.9612745606655
71943,-106.12378491045652
72788,-191.9493703155548
73788,20.044110689031967
74283,-350.87911433532054
75283,-35.37788859641478
75432,-3.398432680830325
76432,-57.830222291530426
77432,-50.78096927289103
78432,152.69178237215064
79206,-172.0194192527654
79623,-53.94739766422194
80080,-68.1204169278337
81080,-106.50292333579334
82080,-115.88479884305302
83080,108.30158210067741
83848,170.87150534084915
