step,episode_reward
104,-160.86407678458738
174,-51.05411689624856
303,-199.74903443899245
399,-365.52127863573696
469,-178.18256950445962
602,-154.48750056929413
700,-1.0453146902843713
791,-443.68454788169663
908,-176.5566238299636
1013,-370.6218849008425
1106,-484.6764298030041
1171,-94.10089754939753
1267,-166.25916471099782
1353,-78.90631446459496
1410,-112.05192627153194
1496,-178.77161257873203
1571,-66.05204753918554
1700,-141.65082122720727
1781,-140.26801972644884
1889,-173.49931026485604
2006,-290.31188164713717
2122,-75.82066507607657
2184,-160.24346463006674
2274,-90.76331028140568
2344,-156.63621627183738
2468,-131.07093637425294
2539,-55.14877282537096
2629,-246.63288068035854
2720,-111.69313920735696
2812,-90.60964543350451
2932,-113.41559295514809
3048,-86.36757952756834
3128,-209.619701191505
3292,-201.73035855717623
3378,-91.63064946291107
3445,-111.7995698692489
3536,-323.44516705565627
3665,-82.81973273513825
3742,-66.70016181491914
3806,-58.440663117391644
3938,-88.01850475780412
4033,-149.80384180880674
4106,-152.81275278320024
4192,-87.69175787269077
4267,-147.76630066124653
4402,-228.56385080325845
4483,-98.7450642873652
4627,-262.88557001996355
4746,-173.3514749469384
4868,-69.17571103499563
5001,-236.90744016977004
5130,-117.1565481504535
5253,-185.43622033425822
5388,-309.99026979042424
5492,-50.67890180724629
5569,-119.54746954720247
5734,-132.08199525940836
5843,-19.523680148007017
5957,-81.68693846831259
6058,-147.02296004938648
6217,-99.61588828068615
6298,-117.9350605251919
6401,-109.93892533173366
6495,-97.54650696321758
6638,-95.28682252393179
6784,-194.13383335559882
6921,-99.44463576482363
7007,-56.98319303809801
7147,-38.763441951793936
7298,-67.62441175086175
7422,-171.5661875456491
7563,-101.73826749066815
7701,-58.54943947151281
7792,-97.44842259283539
7896,-91.5462529960079
8012,-51.5742180005246
8090,-76.46749094926842
8176,-79.78461277802636
8296,-106.8189527383552
8376,-151.4472707156038
8526,-92.36366717211745
8619,-141.1572292033143
8746,-85.71234230508658
8872,-287.0121014220738
9007,-66.11820966616926
9126,-236.8090137748186
9267,-93.35033520860345
9377,-89.49602781731836
9475,-115.37102449236437
9655,-49.37890328068035
9790,-50.9095058505823
9938,-107.02537860529608
10070,-62.32076511686333
10205,-41.963006992838075
10369,-46.729419460379475
10504,-26.91240278170271
10660,-102.87621498857702
10737,-44.042988391670775
10858,-81.10614924725019
11046,-7.874277477145512
11137,-96.48149857579176
11346,-64.24129391489821
11469,-70.64561598955373
11541,-60.47774622432109
11627,-41.66235933501363
11690,-90.86427432670558
11803,-89.58186505647211
11966,-67.9109564168134
12073,-20.35805429246753
12176,-212.25868809124597
12323,-171.70798563940244
12615,-72.26378453849667
12873,-127.82134086907924
13036,0.8252016938292712
13191,-90.66218630821912
13325,-38.70884110357407
13485,-11.040445828152528
13686,-96.09091159597612
13894,-68.38075076063578
14016,-125.05358301273779
14119,-53.62693972837545
14379,12.243896187408168
14626,-5.037753183658495
14847,-100.68447016687813
15006,19.299030789751086
15190,-22.265554890950114
15366,-34.413019669047785
15562,-36.38766136065911
15740,-47.35932758075687
15867,-43.80184647400327
16173,-43.31033054808363
16289,-38.91742063223802
16433,-12.845522852883377
16662,-44.427425105017065
