actor_entropy,actor_loss,actor_target_entropy,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-1.7278557302539839,0.49068993987406,-2.0,0.010000000000000007,-1.7782474598463844,319.2921219713548,0.9766950607299805,91.0,-289.00773835032646,10034
-1.1830969340698694,1.6872160383450088,-2.0,0.010000000000000007,-1.7030853337498122,269.03663096889375,1.6169309616088867,92.0,-396.73731572549593,10127
-2.0345255109998917,1.9342624333169725,-2.0,0.00999999999999995,-1.6190562514243303,231.18319614551686,4.593859910964966,93.0,-334.0444213766406,10397
-2.688878297805786,2.2973235607147218,-2.0,0.009999999999999919,-1.6481975642602835,214.86177859662183,5.72612738609314,94.0,-356.75616276838224,10732
-3.2180592787129796,2.4780253026875254,-2.0,0.009999999999999953,-1.6642254452741645,190.16438903373458,4.46843409538269,95.0,-158.80605629719395,10995
-3.769740780762264,2.476971937928881,-2.0,0.010000000000000007,-1.6392944458339895,147.83807588304794,2.4497427940368652,96.0,90.39201305487859,11135
-4.178559820772866,2.3619357775982626,-2.0,0.00999999999999999,-1.5496113256375361,161.2808041990078,3.748638868331909,97.0,-87.75463895969524,11352
-4.482267903917618,2.2399357626399468,-2.0,0.010000000000000007,-1.4814278757526675,194.7717937367563,2.256441831588745,98.0,-163.25108148773893,11483
-4.61680003386646,2.146100340701228,-2.0,0.010000000000000007,-1.4452396863369485,170.64625848118385,3.3708090782165527,99.0,-257.88466124700653,11682
-4.766355101517805,2.2089919637976667,-2.0,0.010000000000000007,-1.5244437683755019,163.82172937843742,2.121351718902588,100.0,-291.34942840228257,11809
-4.787622697145036,2.1333603971791497,-2.0,0.010000000000000007,-1.4869153386759526,150.76482005258208,1.7990748882293701,101.0,-305.8635713495803,11912
-5.097442079097666,2.228894030899866,-2.0,0.010000000000000007,-1.5424717691139127,133.2582211359173,2.404939651489258,102.0,-194.4576573884462,12053
-5.221527107426377,1.8468711506880697,-2.0,0.010000000000000007,-1.4108812769905466,159.91830352095306,2.0928215980529785,103.0,-33.17218394906574,12175
-5.149347756816223,1.851668735389161,-2.0,0.010000000000000007,-1.3912066422996268,165.80515690187437,1.8804008960723877,104.0,-18.754819893820837,12288
-5.23210884237888,1.7365808898434978,-2.0,0.00999999999999997,-1.5285043355436005,162.96520088108014,4.15640926361084,105.0,26.30844926861765,12527
-5.144478700247156,1.681066089904452,-2.0,0.010000000000000007,-1.4996168441083058,138.53288924837688,2.7707903385162354,106.0,82.7697575754076,12693
-5.236877683182837,1.3552903359834576,-2.0,0.010000000000000007,-1.4295625845101518,164.22065706656014,2.43351674079895,107.0,62.90515442491406,12835
-4.960393271748981,1.2555268323492437,-2.0,0.009999999999999962,-1.3841468413907385,163.61173623516447,4.31887674331665,108.0,-107.7768020587569,13087
-4.925837663503794,1.0972923081654768,-2.0,0.010000000000000007,-1.3976550261561687,166.51941774074848,2.2096548080444336,109.0,31.26075811145978,13217
-4.80741440714622,0.8416874715868308,-2.0,0.009999999999999966,-1.342637813030457,177.07472381786425,4.262999057769775,110.0,140.12416254527787,13462
-4.774489107820177,0.6788243804242193,-2.0,0.010000000000000007,-1.462583403919161,151.04650495470185,1.6185574531555176,111.0,-312.0378606440067,13559
-5.006473598252255,0.6097794645929716,-2.0,0.009999999999999962,-1.3442635368184739,179.61588992350605,4.276556968688965,112.0,-96.14172633451085,13810
-5.025809085936773,0.1160263818644342,-2.0,0.009999999999999997,-1.3322548754868053,189.17997221038456,3.62925386428833,113.0,-230.27301576310992,14020
-5.2599627243147955,-0.13582109059724543,-2.0,0.00999999999999999,-1.4114953349171966,154.15132556358972,3.7274601459503174,114.0,-350.9463478428683,14236
-5.479339176881398,-0.03271803450077138,-2.0,0.010000000000000007,-1.4300766021858715,138.95135841978356,2.3662617206573486,115.0,-102.36964300125592,14377
-5.615690439326283,-0.4902597443802367,-2.0,0.009999999999999967,-1.3340588785370682,179.34814971955225,4.064134836196899,116.0,85.29057202628255,14620
-5.293888440608979,-0.38905531631410123,-2.0,0.009999999999999832,-1.2587133424431085,159.72846731567384,16.99861764907837,117.0,261.04045893376565,15620
-5.539137428778189,-0.07430894137532623,-2.0,0.00999999999999995,-1.1753343033017936,161.23079545232986,4.599010944366455,118.0,197.55417663431427,15890
-5.772842630386353,-0.34256335225701334,-2.0,0.009999999999999832,-1.1127773242890835,170.7919174747467,17.110772132873535,119.0,210.91994216214118,16890
-5.9909281627885225,-0.8976531308786623,-2.0,0.009999999999999976,-1.0659324629232287,162.89112314479104,3.818863868713379,120.0,-70.17784396793647,17122
-6.147494499206543,-1.172944849729538,-2.0,0.009999999999999832,-1.084552892550826,157.20642713451386,17.12138533592224,121.0,171.08942583714094,18122
-6.240028550139571,-1.6011378949722357,-2.0,0.010000000000000007,-1.0229129874996379,135.87197019357598,1.8710415363311768,122.0,-250.5059570640877,18235
-6.180187788009643,-1.514985112696886,-2.0,0.010000000000000007,-1.0618740016222,154.8204501390457,3.479893445968628,123.0,-100.20613330599716,18435
-6.264494823959638,-1.8903394240253377,-2.0,0.010000000000000007,-1.0736428025008748,143.98051269699192,2.652101993560791,124.0,97.73722943705516,18594
-6.298066470530126,-2.7552563015903746,-2.0,0.010000000000000007,-1.0895250920544972,128.87985827086808,2.660189390182495,125.0,151.94705871728462,18748
-6.3262666952414595,-2.805355163871265,-2.0,0.010000000000000007,-1.0240318542702602,173.11529674946937,3.007336378097534,126.0,-60.59409410543586,18931
-6.307237562925919,-3.069938166633896,-2.0,0.010000000000000007,-1.0642132050209288,145.90233959667924,2.3067870140075684,127.0,-118.06922596119945,19069
-6.426730621543396,-3.817006165632094,-2.0,0.009999999999999934,-0.9622528936826822,174.02989033015086,5.074627161026001,128.0,-10.279160510249952,19366
-6.516385755466141,-4.166127750209269,-2.0,0.010000000000000007,-0.8843227147146036,188.9493047262876,2.1822147369384766,129.0,144.20268414138337,19497
-6.41868257522583,-4.578922076690832,-2.0,0.010000000000000007,-0.9626611280282573,176.8929622074556,2.84991717338562,130.0,104.80112743051706,19666
-6.62199271130724,-4.959191923036056,-2.0,0.010000000000000007,-0.9170044830867222,170.04550927999068,2.4813318252563477,131.0,-285.2868107546491,19813
-6.691757246164175,-5.184410635324625,-2.0,0.010000000000000007,-0.8940131886647298,160.16096571408787,2.200759172439575,132.0,119.44854717154104,19943
-6.786649637444075,-5.715311797552331,-2.0,0.010000000000000007,-0.9746707002090853,144.1235336592031,2.847158432006836,133.0,129.49701030687493,20115
-6.84977778488735,-6.3748993003705765,-2.0,0.00999999999999987,-0.9555826545745697,165.48581315886298,8.986196517944336,134.0,-38.161097404671544,20645
-6.755769916943142,-6.554083548131443,-2.0,0.010000000000000007,-0.9785948936339646,166.83796294530234,2.8266592025756836,135.0,94.8915801251681,20813
-6.76788114601711,-7.6005191986665785,-2.0,0.009999999999999926,-0.8965080242440011,173.82935505393166,5.351495742797852,136.0,-10.582423808214457,21131
-6.8416786821264965,-7.96457914798929,-2.0,0.00999999999999998,-0.8478180756955817,195.22139886805886,3.8089632987976074,137.0,-0.5831478604136464,21359
-6.938857828337571,-8.129882179457566,-2.0,0.010000000000000007,-0.9745747626855455,166.6201670811094,2.462085008621216,138.0,-27.941770781658803,21504
-7.06902451243827,-8.33709925558509,-2.0,0.010000000000000007,-0.848114238521917,187.60746120049703,2.0883285999298096,139.0,-141.7320334085137,21627
-6.8963189277474735,-8.174471264560474,-2.0,0.009999999999999988,-0.9361653883163243,191.88817671771463,3.6170296669006348,140.0,-34.57370626035626,21846
-6.837729808611748,-8.524875466640179,-2.0,0.010000000000000007,-0.7528098426822923,218.60023893861688,1.9606177806854248,141.0,-28.95779684720128,21963
-6.754358163813955,-8.385786198463636,-2.0,0.010000000000000007,-0.8831987373300434,177.46086861915194,1.6406886577606201,142.0,-17.57135810356789,22060
-7.103708337564937,-8.738085840569168,-2.0,0.010000000000000007,-0.8698919329364769,160.8627420409781,2.059282064437866,143.0,249.11776180505075,22182
-7.130100657542546,-9.680176434417566,-2.0,0.010000000000000007,-0.8137371721677482,179.08104570706686,1.5960328578948975,144.0,29.730941787521687,22278
-7.090690799182553,-10.1395399484703,-2.0,0.009999999999999893,-0.7851035104488298,203.23223837845617,7.152900695800781,145.0,-461.04890324579964,22695
-6.918585010603363,-9.916271906273037,-2.0,0.010000000000000007,-1.0127441525654075,169.6754096785402,2.547450304031372,146.0,-134.2868462395103,22848
-6.965157020568848,-10.599524926662445,-2.0,0.009999999999999832,-0.7946942185275256,189.5792974433899,16.88166308403015,147.0,-43.566378020451594,23848
-6.956734176604979,-11.008811157557272,-2.0,0.010000000000000007,-0.8274261657028429,163.18124209680866,2.1306846141815186,148.0,-82.32653172472106,23972
-6.6338542492493335,-10.606327940588413,-2.0,0.010000000000000007,-0.7325589209794998,211.2072812785273,1.527695655822754,149.0,-14.11671612039811,24064
-6.859994439702285,-11.461113234883861,-2.0,0.010000000000000007,-0.7767453272091714,193.64809540698403,2.6284725666046143,150.0,-140.2647879365416,24216
-7.073215711684454,-11.62543913863954,-2.0,0.010000000000000007,-0.8127433809318713,183.18445746103922,1.411158800125122,151.0,103.35575154642643,24300
-6.840067549066229,-11.626618285755535,-2.0,0.010000000000000007,-0.8581160329855405,166.1135977441138,1.5779683589935303,152.0,-139.0102785590481,24391
-6.840549528598785,-12.551376667889683,-2.0,0.010000000000000007,-0.7818487955426628,200.99201744252986,1.556882619857788,153.0,180.47442784421736,24479
-6.652935103133872,-12.912098597597193,-2.0,0.010000000000000007,-0.82462663134491,189.35925375973736,1.7830350399017334,154.0,3.2288935778447154,24587
-6.426064198215802,-13.212292247762283,-2.0,0.010000000000000007,-0.7096037259325385,190.9922648270925,1.6302542686462402,155.0,124.37793379372005,24683
