step,episode_reward
228273,-162.2992593998629
228369,-143.79931366623435
229369,-29.908654762970937
230369,72.74259939239454
231369,-49.93671165542175
231746,242.09323968622772
232746,-45.920442393424274
233746,-28.203417764906128
234746,-42.23327078050112
235240,190.69217925271164
236240,-41.28889755684615
236392,-381.07173918934404
237392,-38.20276806643718
238143,185.98320473022468
239143,-11.594250444624583
239211,-133.54057107162748
239729,-63.12244584160352
239842,-12.829104317944754
240842,-38.33349161334666
241332,-60.25496751744014
242332,-42.245037951888776
243332,-92.55225513387745
244332,-25.672529534515398
245332,-86.10848368460388
245740,206.902571846441
246202,220.808439055723
247202,-79.70867338132854
248202,-36.92645428952088
248631,-371.3155627959894
248719,-115.4296855100771
249634,146.07415455529292
250634,-52.161728684391385
250734,-50.16438296429453
251468,189.69698645711597
252468,-22.67927874384085
252544,-135.62046704854245
252631,-121.64801332453739
253631,-65.9387212395267
254631,-28.865330947433566
255461,131.57921046993584
255521,-180.53776291927983
255886,252.42105777028345
256579,212.17846000334205
256667,-133.52592063519793
257284,192.7963483214773
257515,-179.3110938611174
258515,10.534449158686627
259515,-34.839286473189404
259758,298.013929599247
260078,284.30973935044324
260331,255.34517037640023
261331,-60.019474648115796
262331,-34.17994821742386
262404,-154.9040313266213
262529,22.639888478476763
262622,-44.90303503255501
263149,233.84728896348503
263723,210.62135467507
263782,-125.27140099281532
264782,-37.15688244977535
265099,286.85665990585187
265483,234.9452327351516
265907,199.81582833357902
266023,-276.9369014571663
266198,-10.160002469819943
266693,199.3930766798632
266990,243.7369624096713
267736,191.18436816068632
267806,-231.19440366417103
268065,257.7153003850856
269065,101.82959462732852
269319,256.0619593745299
270319,0.13988036723676323
270439,34.71342474564361
270511,18.393578179645317
270867,237.1718346063554
270948,-56.30783187221821
271375,208.00508845932646
272302,163.58109123493682
272499,272.5353615472132
272658,32.84412333593292
272730,-170.70550786813686
273405,217.97328772705916
273587,44.771799533066456
273817,228.8566200660804
274132,241.19103686311206
274897,217.84788375026295
275015,10.260748206788975
276015,12.45884842400376
277015,6.290356303204157
277313,288.9489842223221
278123,132.55184666886973
278527,218.74318893611894
279389,147.46143136944374
279861,232.18144123214813
280305,215.0255514551413
280963,188.00163145303884
281228,293.9159453923405
281346,-5.913871797075956
281554,290.49440419965674
281848,230.46521311652717
281909,-172.50730011664325
281967,-172.86325565835864
282023,-110.992168109184
282364,227.22604780220007
283364,27.609841177786144
283645,241.16073893466415
284206,238.98647648660278
284545,221.3157589233437
284933,207.88478406294004
285167,238.2539644319714
285507,221.49519584432431
286186,192.0492307671752
286654,195.25091846524222
287093,217.7241601301979
288093,-70.58129408157106
288404,212.23309272574383
289152,225.7927746969935
289605,266.4656973388124
289955,248.27887049125295
290435,196.73620447900177
290917,261.46073315091076
291661,246.46221967589048
291746,-190.91735123276905
292022,275.98630210205835
292125,-344.3030846537873
292428,227.19724017837763
292767,234.22342091618546
293087,250.95401444373326
293161,16.937366304489416
293511,233.8742283081265
293843,233.85509072169634
293934,-54.97999770207879
294007,-59.114736579911025
294106,-101.38905096281987
294359,40.28764293644224
294538,267.7378120696458
295094,253.23766594952048
295419,239.09542127391128
295490,-91.13176074278574
295547,-56.894785178476496
295630,-27.82232267750284
295714,-11.627122480994487
296060,256.8276174505979
296345,291.21568856914394
297204,216.43303116003767
297444,243.5754853554766
297716,-172.12848632267048
298091,235.41089514756348
298313,236.39285469634854
298572,260.5867467306005
298925,260.8666292813213
299007,-64.27446037833462
299471,221.37984960466207
299859,226.15606209722478
300000,99.38792304781168
