actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-1.012318523075336,0.7295009264579186,-2.0,0.09886152860827935,0.10007597676447866,-1.9212747307924123,229.4369665292593,1.0406455993652344,90.0,-350.98857447359325,10039
0.3838472800329328,1.764877688884735,-2.0,0.23627400928073458,0.0990614852384238,-1.6899905670020314,183.34127492374844,2.784487009048462,91.0,-281.6431783908865,10219
-0.12102859071215864,2.179234972934133,-2.0,0.18313307714523727,0.09743979117407496,-1.7292672736743062,165.03359691383912,3.074324607849121,92.0,-349.12662914584416,10413
-0.7321956910854766,2.6555655808708387,-2.0,0.12122348172958396,0.09548660533178625,-1.7121454111826113,139.38696804702454,5.426241636276245,93.0,-255.28721561012856,10762
-1.2551632266072832,2.8906657343080058,-2.0,0.07012358056546668,0.09412206504893585,-1.7124835351515098,109.4675683495561,2.700387477874756,94.0,-231.2078675853705,10931
-1.6027859812719696,2.983047072473041,-2.0,0.0370476992797313,0.09318677375300757,-1.695980014368629,95.60372299151096,6.164880037307739,95.0,-104.98564949931871,11328
-1.7087785408530436,2.936384269888972,-2.0,0.026954381870151773,0.09256817698176385,-1.5966248638193372,85.94696405236151,2.230576515197754,96.0,-47.18957698227604,11470
-1.8150551996797861,3.066197776055151,-2.0,0.017028794738521813,0.09201370728270923,-1.6161727713907104,73.0163189237432,6.017807483673096,97.0,-85.20928309672149,11857
-1.968415402173996,2.7322207508534193,-2.0,0.002892299058556091,0.09145630703769529,-1.5076065768897533,60.298092113494874,15.62674617767334,98.0,-90.122967054794,12857
-1.9605053960084915,2.0001494963169097,-2.0,0.003592085015465273,0.09104828852161556,-1.425271801635623,53.88416093301773,15.425835371017456,99.0,-67.03640569699236,13857
-1.9500824276208877,1.2260752934366466,-2.0,0.004481331237009727,0.08963368746694325,-1.3784541485160589,51.90082431578636,15.693533658981323,100.0,-78.87619703661676,14857
-1.9312306953668594,0.43628970631957054,-2.0,0.006031175520503893,0.08784900269457617,-1.2490144254565239,46.20610341310501,15.497488260269165,101.0,-99.27284885755549,15857
-1.8927814265489578,-0.573043891005218,-2.0,0.009031335084000603,0.08442770964825727,-1.2026359065771104,43.62646775484085,15.642224788665771,102.0,-113.38837684179883,16857
-1.8622595125436783,-1.6468033233433963,-2.0,0.01096513750590384,0.07978265175094694,-1.1161039379313589,39.65873170638084,15.46207594871521,103.0,-127.62611254916403,17857
-1.8191246047019958,-2.324767796725035,-2.0,0.01346562258672202,0.07410482950999725,-1.0646219365224243,38.01379636859894,15.595232248306274,104.0,-49.35424901683389,18857
-1.799387862086296,-3.0959700139462947,-2.0,0.013864812718820759,0.0690653624966969,-1.0195752406790852,35.561359488725664,15.554193019866943,105.0,-119.66874932540618,19857
-1.8373724408149719,-4.239088034212589,-2.0,0.0104952410007827,0.06454990289880616,-0.9781264129877091,33.90605760169029,15.61454963684082,106.0,-43.27442956087643,20857
-1.8622830933332444,-5.307905442595482,-2.0,0.008390378100215458,0.060773092383828095,-0.9074233581125736,33.459118309736255,15.376230716705322,107.0,-104.4530462811792,21857
-1.7969055957794189,-6.121805747628212,-2.0,0.011576322126202285,0.05682671774932586,-0.889838821027428,31.96535250234604,15.54890251159668,108.0,-89.7107023629425,22857
-2.0538983654975893,-6.985120372772217,-2.0,-0.002982839694886934,0.055614205972023024,-0.8378727792501449,28.07146258354187,15.370331048965454,109.0,-89.91082263642217,23857
-2.009733542442322,-8.166369197845459,-2.0,-0.0005431356358458288,0.05622019256897575,-0.8261138475835323,28.071587624549867,15.483731031417847,110.0,-23.995600904164863,24857
-2.005142045298288,-9.062281058555426,-2.0,-0.0002853103147191537,0.05636102805891082,-0.8167480393204578,26.70419893431109,6.926423788070679,111.0,-8.717633037349259,25287
-1.9608889112472534,-9.709284547328949,-2.0,0.002184236085915472,0.05591308660219153,-0.7787903499417007,25.632442262649537,15.554334878921509,112.0,-58.48523536461828,26287
-1.9365459848552304,-10.854620194354482,-2.0,0.0034647160529955937,0.05447387063013174,-0.754210610232466,25.533992788837352,13.626053810119629,113.0,85.05396305590779,27174
-1.9778650949001313,-11.812813824176787,-2.0,0.001186597320716828,0.05364781579216982,-0.7316417576372624,24.400003722906114,15.545443534851074,114.0,-17.83409284069607,28174
-2.001600518107414,-12.692010035037994,-2.0,-8.233601483516395e-05,0.05313233434375608,-0.6883668317459524,23.3061741437912,15.53684663772583,115.0,-37.141675886574234,29174
-2.0390748604536055,-13.541625321865082,-2.0,-0.002099367436487228,0.05400316162600301,-0.6720356749594212,23.541607474088668,15.539057970046997,116.0,-63.78641713325823,30174
-2.072098075895381,-13.978887837632259,-2.0,-0.00392811913988588,0.05454040605407103,-0.5784342406611693,22.136598544013232,2.0957398414611816,117.0,24.5957971547095,30307
-2.080142347097397,-14.530559763908386,-2.0,-0.004474744844075758,0.05585340991802933,-0.6712058784216642,24.028168172359468,15.662905216217041,118.0,-55.86520853828774,31307
-2.011955682677452,-15.441896795022368,-2.0,-0.0006807359438765831,0.057151551333114385,-0.6161657540184079,23.893565823333432,1.511091709136963,119.0,-38.40984890662275,31406
-2.064332709670067,-16.081323859214784,-2.0,-0.0037395226334338075,0.05791035491491605,-0.6310093927644194,21.85622759819031,15.407022714614868,120.0,27.25197641839731,32406
-2.063052836060524,-16.698241305351257,-2.0,-0.0037347715580835937,0.059227231094641244,-0.5890028735622763,26.619697365164757,1.226503849029541,121.0,-62.54091318975866,32486
-2.09271150660292,-17.230527353732384,-2.0,-0.0055711980302008655,0.060230958650584074,-0.6058673696192068,22.107873607350285,8.44149398803711,122.0,-6.610503282926118,33021
-2.0509273569182596,-17.47837267142318,-2.0,-0.0031142740870792134,0.06128634644387629,-0.6179612062060007,21.874265500027747,4.6768293380737305,123.0,-204.5002150634478,33324
-2.0089774760496866,-17.708393284413674,-2.0,-0.0005505186342106101,0.06156167229206859,-0.6041527921210672,22.245943452099546,8.122221231460571,124.0,-76.24722763264779,33853
