actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-0.24373806053056166,1.0031401805388622,-2.0,0.17540014262955922,0.0999348920403512,-1.5596292790694115,212.93283178867438,1.5367138385772705,88.0,-426.7896185954289,10078
0.20489858660314764,1.5508134660266695,-2.0,0.21850278959387825,0.09907117253345656,-1.5230178092207227,173.12650284540086,1.6775755882263184,89.0,-277.0969261072213,10183
-1.3784341435981915,1.63376643557474,-2.0,0.06032874067500234,0.09639198989538086,-1.460044555336237,126.384284573555,15.332802057266235,90.0,20.665330554406932,11183
-1.5974690168628871,1.5200847951946401,-2.0,0.037702453605900736,0.0935715306857205,-1.3526645154461592,75.44883930944724,9.927103519439697,91.0,-56.76978924532301,11821
-1.6411999799013137,0.8090078585296869,-2.0,0.03221808464708738,0.08971552701520998,-1.26161542314291,55.28320209789276,15.268105506896973,92.0,-73.96708372580619,12821
-1.6845871878862382,-0.07182488522678614,-2.0,0.02667884623759892,0.0844671560304883,-1.1637965845912694,46.48847384738922,15.287939548492432,93.0,-97.54109934907825,13821
-1.746277485013008,-0.9475437405854463,-2.0,0.02017566599784186,0.0794222410180825,-1.090227213446051,38.68755455064773,15.309088945388794,94.0,-84.74304788714973,14821
-1.7540982533693315,-1.8114096975252032,-2.0,0.01832566571922507,0.07462051834754922,-1.0481633198037743,33.337008179664615,15.497076034545898,95.0,-134.08478552258,15821
-1.7476003116369248,-2.5946017172932625,-2.0,0.017509720723028296,0.06955775957909081,-1.009337843850255,29.374256772756578,15.234990358352661,96.0,-86.89510452937103,16821
-1.7983676406145095,-3.3315008298754694,-2.0,0.01307594473438803,0.06463156645223114,-0.9341659459322691,29.41353860592842,15.295485973358154,97.0,-35.26438727869366,17821
-1.7836199069023133,-4.167200095802546,-2.0,0.013127348489128053,0.060843938230558246,-0.8921278401911259,25.945991156339645,15.374847412109375,98.0,-26.355428963469436,18821
-1.760565780878067,-4.980814841806889,-2.0,0.013494760210392996,0.0561774117212631,-0.8338701065555215,26.01808911705017,15.339687585830688,99.0,-47.20226760564172,19821
-1.8118498847484588,-5.683355118632317,-2.0,0.009912551414745395,0.052629839789635154,-0.8033238944895565,25.15933668732643,15.41510558128357,100.0,-65.39248406988101,20821
-2.006661575436592,-6.635751746892929,-2.0,-0.00033703032456105576,0.050520472428630364,-0.7466088270964101,24.510371843338014,15.268627882003784,101.0,-25.56451460871552,21821
-2.141612729549408,-7.586417867183686,-2.0,-0.007345297009800561,0.05174266241877764,-0.7278180743977427,22.62919818496704,7.643847942352295,102.0,-16.601821819079476,22321
-2.188861184597015,-8.4058526802063,-2.0,-0.010280422478041146,0.054546344904129344,-0.7145705225951969,25.66007274580002,15.37665843963623,103.0,-15.66775164394158,23321
-2.0601983411673044,-9.503639147038562,-2.0,-0.003426194364642849,0.05734749251910206,-0.6786471512341291,25.972742197319604,14.941335201263428,104.0,-224.7760187377572,24292
-1.9943681958913804,-10.5311426115036,-2.0,0.0003263518905150704,0.0574597524315971,-0.7002994132712483,25.44526694560051,15.406571865081787,105.0,-25.99643952244876,25292
-2.083605984179643,-11.664764040229965,-2.0,-0.004866310648355007,0.0579729293997747,-0.643743736351276,26.31401644762415,10.503062009811401,106.0,121.680493058584,25977
