step,episode_reward
98,-409.67064253049904
210,-176.25628060225972
283,-200.03545079092282
349,-87.4450362440747
426,-286.19873389407167
522,-277.62543154301375
623,-356.7851668209297
726,-294.71281526256644
801,-75.7300100436836
928,-335.9040188980348
1004,-119.43896911393526
1103,-94.39672929943188
1218,-132.96382129989883
1342,-416.50699066622803
1451,-254.6589414913649
1538,-170.16661369193642
1638,-131.87309571638673
1734,-73.87082158848332
1798,-97.56036517487415
1880,-63.95750147910667
1971,-105.15782393462806
2054,-145.43643506207306
2154,-212.41037021719887
2263,-83.36000301128374
2376,-255.80842328393064
2512,-40.51192822640883
2620,-182.58934393399502
2734,-52.962432578456614
2835,-110.34107692768549
2907,-203.36288312163668
3032,-237.98486561936465
3112,-183.28713965599275
4112,79.41202395545626
4217,-97.66458674410147
4312,-5.915378558229349
4419,-77.01841506803238
4540,-29.60159854794091
4638,-79.46061998058977
4727,-75.6356335695813
4797,-63.35555576084936
4887,-23.82066615556836
5004,-128.51193888617388
5089,-32.89265036705051
5222,-124.12363675909418
5338,-84.57559552881214
5435,-110.45367788814016
5568,-67.56034946640877
5660,-199.58648033887687
5758,-169.3782401356575
5849,-140.54523094083308
5958,-199.54477090465218
6077,-74.47529125449596
6202,-190.26156100210926
6298,-117.3491929118167
6401,-213.63339657617283
6532,-42.0556180387793
6636,-184.45413178487908
6712,-117.02070788480265
6792,-88.86810371187838
6871,-166.58106131715417
7040,-155.8386752289067
7130,-105.14851262767688
7223,4.411192055087824
7337,-127.18326907550167
7443,-138.79127114236798
7538,-85.8158471442159
7665,-71.68304970866163
7806,-94.81371118006143
7898,-76.47132829351729
8032,-319.2872531573904
8127,-134.18959930916992
8291,-241.6419336768923
8388,-110.08904409165444
8498,-126.06212940583136
8701,-116.43944298248319
8877,-99.80389855070311
9877,76.65376749912824
10023,-42.67659402425841
10125,28.65223018044901
10235,-127.64098436183467
10369,-289.1075125389544
10542,-185.18588904848548
10687,-72.48579159117658
10916,-22.018816774624966
11047,10.803193686104436
11240,-92.13181920299996
11339,-0.726532137611315
11581,-49.15757321029845
11712,-101.43212602058252
11878,-160.92772154247496
11995,-34.97477845553125
12072,-165.1907289707757
12164,-67.44277200777807
12287,26.64090203278606
12450,-59.394613654328026
12572,-34.567807264734085
12677,-87.88117846772685
12807,-112.31981320572092
12978,-106.44065515427424
13171,-49.34973543945016
13257,-36.783718190054955
13446,-41.00348230671398
13654,-35.839965322537296
13844,44.859916016468475
13992,-36.72805515744615
14159,-34.596976470841284
14327,-73.37000991450975
14480,-87.73234434139289
14615,-26.455961911610757
14804,-15.86587985501555
14936,-51.18352925301318
15018,-19.69602833585853
15242,-52.47895125829379
15395,24.842494165695655
15924,-199.00794500797525
16131,-21.40846888088103
16370,-52.83981054033039
16567,8.283484730690247
16771,20.24642549935507
17013,-86.3626046457051
17127,-7.379674829651179
17230,-37.33443761873191
17417,3.460133547762652
17612,12.087164402530703
17740,-39.107270143753226
17876,-26.750284196829426
18031,-54.72617166504068
18166,-19.97561871048724
18313,-100.27877511792936
18934,-131.67775341292815
19123,-55.52032992106561
19200,-66.92737892078961
19316,-70.731100629409
19463,-79.21851300878535
19591,-12.364627684710143
19748,-32.33286159252056
20009,-113.81219648058782
20305,32.54077080282735
20398,-9.216255543877665
20556,-95.18551565673773
20773,-8.728209299966665
21027,-17.708565713277025
21153,31.525109351541374
21278,34.97564028901979
21529,-161.7727649185947
21703,41.39466806958893
21877,31.043673182684046
21994,17.37357367989604
22501,-67.76033495824157
22642,-318.19961558475774
22913,-72.74661173925821
23913,63.3279323636834
24073,22.886487013484356
24214,-25.76161407174287
24386,-62.24983341285272
24553,-20.2845034650789
25553,21.678386060101914
25774,-36.759312816785425
25949,-15.22274618032047
26385,-51.4232331064677
26634,-52.54747012703127
26749,-30.27774437673048
27160,-93.48113248337332
27341,-66.79313864293596
28341,38.80066904615314
29341,-3.054934181561121
29847,-58.340242121906996
30847,103.62007803281108
30943,6.26145332848796
31330,-45.09439331988244
31757,-26.448992952363582
31949,21.989907464524777
32414,-129.04811757972217
32504,-8.018045271827148
32692,25.69931281764714
33692,-35.92152116054626
34692,-21.937759870080516
34956,-45.89930477201519
35216,9.834492435563476
35502,-104.93958770093451
35783,-17.69804966090338
35980,11.55831222962857
36980,27.11211351216841
37980,31.262791275088617
38980,16.319771798774788
39980,23.877888090931695
40067,-35.60348289090342
40685,-262.07584355499466
40829,-49.64232935407058
41237,-108.56784518926321
42237,39.901700976531565
42388,-80.19414033257112
43388,51.71719384903965
44388,83.5890859492881
45388,-59.45491527373876
45739,-100.70238821438411
46739,27.51161039820984
47068,6.935151455367048
47263,-17.334896845498506
48263,71.35303244412981
48625,-37.768838371456596
49625,54.629617016401056
49904,-280.2441230520617
50904,91.77283604173728
51904,-18.49164637788886
52904,20.999322674308395
53385,-100.85371278164607
54385,133.06730525761157
54832,-107.01616512862118
55279,-275.1456381630594
55579,-61.45039594483384
56112,-112.0619070895771
57112,52.637406473795046
58112,49.684722261337356
58409,-49.20956208064804
59409,12.283234531511853
59492,-17.851521739511597
59615,-26.42896809950743
60550,206.2214166571883
61550,-154.0562455173891
62550,91.46698430071844
63550,40.3069372524276
64550,77.98381946225328
64672,-24.676134045653896
65672,3.343369661034693
66225,-97.5690817121625
66358,25.581370758943095
66468,24.498372526142305
66572,-137.7713726717688
67572,96.61957404165567
68572,21.066423697367455
69572,84.22223174917679
69902,-82.60069570458103
70200,-80.17228707683009
71200,-35.333697265108
72200,61.567348076307454
72599,-103.19631381493639
73325,-82.55453773908312
73637,-135.05632327504077
74105,-147.86615426885578
74778,-181.71347594402027
74908,16.74715315838253
75135,-5.640156427940639
75337,-173.1937206477623
75444,-15.909085096164134
76444,69.41005010372167
77444,127.07202577573645
78444,125.99130144286349
79444,85.85034924510853
79750,-61.459666289005014
79899,-131.9212201096588
80899,-13.090866065824219
81899,22.41884538627175
82882,-271.5021563384123
83025,-141.01796375683784
83148,-22.189810462230838
83323,-6.826981403688848
84323,-37.04169627926949
85323,-115.35968392312853
85801,-201.54450023065516
86119,-122.79203881069769
87119,38.42710014623218
88119,64.05270647805246
89119,13.464720589894398
90119,-100.45077305224248
90565,-130.2474003485052
91365,129.14489238713026
92320,-207.8250694715015
93320,-60.29873069373106
94320,17.77858899724788
95114,182.17737171030217
96114,131.50151882422904
97114,50.657362387404135
97576,-249.73433121570693
98576,44.329504295202
99576,-2.35752642286656
99723,-21.77941444382634
100723,110.7125334404575
101399,-268.68524903892956
102399,37.90654187340037
103399,15.222747694950291
104399,160.24300452857497
105219,138.50727312709103
106219,164.49468044300428
107219,-8.63025242202954
108219,88.0492698735982
109219,-13.45870083431261
110219,90.70212663288676
110731,-76.56774793233815
111361,-146.7886042360406
112361,14.069141991800098
113198,-220.41550928028425
113590,-81.15749168862988
114590,123.42645767697239
115590,52.4967664248729
116590,96.71061572010203
117590,105.09626898715372
118590,74.59151897450334
119590,-103.68334494091769
120590,76.19318048534872
121590,-312.8351301255979
122590,74.36260414508442
123590,111.57094658955077
124590,75.59673434157197
125298,155.3884268803744
126298,49.74480152856336
127298,61.641523995933795
128070,135.1273063626605
128157,-28.998733038251856
128531,238.4259761120874
128668,-74.72998607283628
129668,104.31941371090944
129930,-3.6585403847507223
130930,55.944830620035376
131930,-105.8281264982399
132930,51.77230270916913
133930,-47.320570813687695
134867,207.05999180816536
135867,27.07329650824102
136452,217.08085302113318
137452,-48.44058985245909
138135,193.52790662537888
139135,-26.66925345878973
140135,-95.82054252506857
141135,-50.54340062052017
142135,32.102689401811
143135,126.13196675461897
143691,117.35895923134785
144691,20.509976732787713
145437,103.08802036150328
146327,223.87324200131695
147327,-27.731947863947905
147428,9.952175082529692
148428,128.8511179743113
149223,-160.3580532290627
150223,-12.660491892560142
151223,16.876978678310596
152223,10.392230358223037
153223,-63.6165414654333
153965,253.47403071285032
154965,-3.154466548549336
155038,-171.99598120719423
155137,-35.36467181609645
156029,171.97794330603983
157029,86.46439118384787
157483,210.33127743512318
158184,229.12533355619266
159184,15.892226215451894
159292,-29.387327882944902
160292,37.13103522644732
161292,6.528648557210045
161984,162.7985726601283
162401,230.0159234091431
163401,61.985221238935026
164008,197.01722085198148
165008,134.08028180387382
165098,2.840594084610345
165466,256.13709611668526
166013,223.56379508709773
167013,109.25009470162323
167470,197.14454676933488
168470,-14.26347001972575
169174,265.3943413237131
170121,183.8697178222904
171121,-10.628478604074699
171959,167.08137623116383
172697,186.2300943332591
173276,227.5850128127605
173418,-63.324341479500674
174106,189.30400456222037
175068,207.7362519274082
175227,-5.1786220712939155
176186,150.76067324678425
176286,-21.310414080872036
177286,93.18529134095044
178286,-31.56678677485728
178764,241.82025768349916
178884,41.75638055965561
179313,182.07428116541152
180313,82.36919947736492
181233,91.55415939804035
182197,160.04013707551653
182935,161.30054854356405
183483,200.35159244397198
184277,197.05154084492867
185277,72.67863453179301
186277,-0.37195417977746836
187199,166.96012116270316
187263,-46.95883992830167
187919,226.08549448272785
188175,-87.93340615596463
188257,11.548245467614422
188817,260.8019243209353
189505,183.56179729342477
190505,66.64339355849623
190777,184.21330780287005
191777,97.537085393863
192240,266.57525059152454
192940,227.44232592838495
193069,8.012759754874764
193997,225.56683143672907
194826,220.93255071585958
195386,197.3487681198609
195786,215.87064746877522
196127,218.23421547050708
196912,230.83852590183295
197400,224.1966238291158
197465,-185.4181770888689
198248,220.03749795170248
198331,-64.34578660124393
198919,206.56248941898792
199919,50.148692884176114
200447,211.66041433820385
201447,-26.807343513509025
201520,-63.79350673064743
201778,247.6974022050523
202204,193.16007104479706
202750,234.66005958060003
203017,267.4145466447914
204017,69.066404138776
204547,223.2893601270719
205547,92.54310579182963
205907,279.1128280614326
206481,200.9366589061848
206682,-110.10311778774525
207682,-5.603468000895717
208682,-59.05416303627486
209074,273.7235534530944
209895,183.9880796443915
210071,265.725926851539
210941,138.1330148948289
211651,188.52400391478804
212338,174.82017378246923
212474,-20.259611109029052
212725,255.24364066144383
213393,137.01891375104492
213519,-14.262796830783657
213679,-128.5064394434367
214022,260.34686822737444
214817,163.6453605199544
215388,184.32726324121668
216095,178.9802654354287
216429,252.4078678095695
216848,201.82804236738082
217437,197.48056124446305
217833,-25.01205611773851
218461,244.8485290294998
218747,209.33561091789113
218996,276.8352816297785
219456,240.07822193421643
219817,196.9103587460865
220212,217.69086612336505
