step,episode_reward
293632,240.05085153415973
293893,263.9212263174443
294277,196.8752852821295
294389,-218.5003831732542
294792,216.5126956995529
295030,269.36288327968134
295241,257.9190418390797
295369,7.214470934344732
295624,310.1304282846986
295885,247.10962037921632
296083,245.51799770673398
296371,233.88633761362726
296744,220.00712666069433
296918,232.79753790029824
297259,236.1092791169582
297541,202.6723582293555
297870,216.6767946762098
298126,214.406778915782
298303,282.7279620602321
298553,266.3202796499853
298893,198.7026810363572
299370,190.04062024242418
299726,243.27185315884014
299911,-36.66009754838569
300000,68.79409441810775
