step,episode_reward
101,-332.6126630906881
190,-289.98108107550183
274,-98.70653597316064
358,-90.5779273502522
459,-127.44378165069126
543,-144.03404413668915
631,-400.8238881783527
703,-203.2267198975699
830,-143.37569147014244
951,-397.4952902032187
1018,-113.61719765080274
1138,-215.82915132295867
1218,-151.0792360599507
1304,-122.15615911728692
1383,-69.4227760754374
1498,-153.07964832737764
1587,-154.89995113615856
1692,-248.27988719218686
1832,-357.5222322425708
1898,-68.09156821859565
1979,-173.3028962753782
2069,-88.54343826002159
2148,-97.08066334484552
2248,-220.6477669376262
2329,-80.83622892874357
2447,-165.69477082986714
2544,-112.29712601218114
2669,-195.82420622008692
2763,-103.9220723613021
2864,-323.2289220589219
2942,-113.14441253487502
3038,-126.31023660407591
3141,-274.23862027099784
3249,-117.36623307665374
3336,-89.81208860537977
3426,-124.67602290080144
3511,-111.6372075816956
3614,-145.77299400480177
3756,-173.6769290995284
3868,-125.81723897506836
3982,-232.0037936405057
4062,-117.28066607091215
4187,-186.57399880984036
4318,-111.50218211829707
4414,-64.22179915364137
4545,-87.47601182834939
4645,-91.60947242801987
4718,-63.052851174696116
4854,-113.22010698669934
4951,-81.57230795571914
5116,-282.7128947425931
5194,-154.18010635411108
5311,-150.79379733000135
5439,-92.03419539877993
5538,-85.36667309513462
5638,-182.45337714032343
5764,-0.5500312505568417
5847,-105.32925283911223
5973,-161.58441960121334
6096,-57.75768415770557
6216,-144.55515119571666
6371,-85.26908890581997
6438,-81.10226921856673
6559,-54.67243169652079
6867,-2.831762862069155
6979,42.8689047214973
7079,30.639898150631126
7269,-11.885150791437383
7336,-77.36929297940418
7463,-206.6021601351067
7574,-98.59874030831516
7690,-239.7958513867379
7830,-149.35114426774334
7961,-98.56272856660856
8072,-55.117974615586775
8269,-21.90748416945351
8422,-78.40021547108596
8572,-116.11255199153062
8650,-60.97155397490551
8779,-65.00719686957797
8900,-88.96600571096636
9115,-18.851895810835202
9323,-53.7636265133767
9517,-87.96078650107496
9675,-337.7018684583537
9782,-73.49729698074901
9961,-106.24087161509394
10111,-19.414063324719393
10252,-100.20237358834196
10378,-89.6263344771597
10572,-27.4777688226782
10733,-67.04055086513476
10855,-93.0513321417084
10972,-244.58411590089358
11148,-43.491465416951925
11284,-66.73492802102022
11396,-42.915821045873585
11592,0.48973978273456
11688,-48.004205120375666
11783,-286.89920165304414
12079,-188.33949253867775
12255,-88.25061603853965
12438,-119.16508287151586
12549,-58.762962525157015
12651,-62.496134026337984
12823,-76.54320550273704
12912,-38.75424545277038
13069,-145.8602646606871
13291,-98.32109521037927
13466,-38.881115105507476
13641,-19.99278950847706
13861,-102.29009855160915
13969,-42.912620800143046
14086,-104.29104543431009
14255,-33.878008495729105
14525,-53.29575764361037
14751,-66.64674535701721
14960,21.795363617067366
15072,5.449247095688008
15147,-22.17671567074406
15325,-54.26488583431873
15537,-99.5881473003969
15678,22.931526883053593
15765,-66.69013027728344
15917,-100.93861018140981
16012,-114.41855697465509
16276,-98.04327623635213
16428,-14.496935322455556
16533,-19.558500377151574
16761,-14.921986042433204
16927,17.245402626763877
17126,-58.04037751922304
17254,-166.487028566739
17464,-77.22086550199563
17803,-40.70181624356137
17892,3.8705549420748895
17994,33.267326939736535
18994,-104.49746672302919
19276,11.403761687063351
19550,-45.275463060162735
19777,12.139865625563004
19916,-12.395733766391146
20317,-46.505207631333896
20664,-71.68712975169404
20745,-73.78490844904424
20890,9.633759496440035
21890,0.1617398209506049
22267,-50.275441543171354
22589,-67.49636045784683
22811,2.896107266571164
22980,-86.45904939704266
23511,-58.87006102609272
23610,-114.63162032309191
23751,7.558525487348618
24678,-385.9495416642551
24881,-63.824809505752064
25058,-59.39041488678231
25301,-48.298172115424016
26119,-136.43954018269102
26337,6.092876779612368
26519,-43.29321020835825
26933,-88.63130022809388
27933,-83.64647247427455
28933,-84.14073438449897
29177,-29.38102088313633
29377,11.528878356934229
29568,-4.451941456822837
29733,-59.63012625457652
29935,8.11196416798417
30253,-100.51606134338454
30743,-122.7511002659956
31049,-190.5158860145751
32049,7.8616452486640105
33049,-33.96669492640071
33167,-89.91739489286712
33372,-203.81073796819607
33509,-62.4367593768288
34389,-119.91350328757349
34612,-3.003263341374236
34928,2.35292421041882
35158,-67.55284599428701
35709,-253.9975867872982
36059,-28.22512419960404
36640,-33.62055141268358
36894,-40.01995883929949
37005,21.324530797772454
37435,-226.8145725051785
38435,-105.75348269960062
39435,-14.473334896940065
39635,8.752189147049691
39930,-26.638885098991665
40930,10.9717457572056
41700,-205.17637210235964
42700,13.70269432706065
43700,-88.01074021378056
43903,4.766693608961091
44903,2.2946258292879715
45299,-68.3625296118618
46299,39.3892642167049
47299,14.611560027225979
47658,-76.03734517147169
47897,0.8021383836501741
48453,-104.0262065987758
49453,-5.94184404206984
50453,-43.007004502758306
50617,-141.423192065136
51617,-32.12801878394052
52617,-15.04049384476873
53617,-180.60221155757247
54617,-51.67894306341565
