actor_entropy,actor_loss,actor_target_entropy,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-1.2512375488393492,1.1677300328171099,-2.0,0.010000000000000007,-1.804455384805605,256.6314617256065,1.704308271408081,86.0,-274.41661010498467,10077
-1.5586917954167043,2.2447871401554016,-2.0,0.010000000000000007,-1.7668001250488552,269.48231724115806,2.1278185844421387,87.0,-104.02304814141841,10204
-2.413656547151763,2.181328311048705,-2.0,0.010000000000000007,-1.7249209811461383,206.63781960257168,2.01047682762146,88.0,-45.12059485621482,10320
-4.215899079724362,2.454302743296874,-2.0,0.009999999999999834,-1.709404030959857,186.64561989382693,16.1932852268219,89.0,267.25338764635364,11270
-5.624990873826595,1.7774629428202413,-2.0,0.009999999999999832,-1.5403930327563367,136.25512630053518,16.876315116882324,90.0,-230.35633983304575,12263
-6.560669532775879,0.22526133208721877,-2.0,0.009999999999999832,-1.4199325987249614,111.66114262533188,17.32094717025757,91.0,157.5841001831401,13263
-6.470424043178558,-1.453859612390399,-2.0,0.009999999999999832,-1.2680863944888114,110.11106046152115,17.241162300109863,92.0,-60.165042522041425,14263
-6.828178418159485,-3.2779582478404046,-2.0,0.009999999999999832,-1.2222249422371387,101.73037872028351,17.47589135169983,93.0,117.666458196931,15263
-6.805666753079029,-4.80916379715534,-2.0,0.00999999999999988,-1.1357380685337046,90.51826169338632,8.302391052246094,94.0,159.00121748010872,15733
-6.5594852711060785,-5.689704597590656,-2.0,0.00999999999999985,-1.1382089916754652,89.01579793090494,12.273667097091675,95.0,359.2170545349941,16435
-6.202390341758728,-6.946964289069176,-2.0,0.009999999999999832,-1.0337642636597157,92.78357946133613,17.16692566871643,96.0,135.32275863396256,17435
-7.900236248970032,-8.674168495705764,-2.0,0.009999999999999837,-0.9859864156592081,94.61248303107007,15.247930526733398,97.0,-9.794034135645376,18319
-8.080061790162484,-9.768614110693468,-2.0,0.010000000000000007,-0.9424059923771209,102.33199143620719,1.9872689247131348,98.0,-33.662085081428316,18432
-8.142364238699278,-10.490862238407136,-2.0,0.009999999999999879,-0.928821267746389,104.72812967201074,8.143218994140625,99.0,51.02268551183772,18912
-8.03718314272292,-10.925596967656562,-2.0,0.010000000000000007,-0.907532385530624,89.61901880325155,1.6464872360229492,100.0,-12.621356286532816,19006
-7.890940435204952,-11.687965831954587,-2.0,0.00999999999999994,-0.8974259309599556,111.53256615635433,4.977702856063843,101.0,125.18106026322147,19295
-7.943287722766399,-12.107193756848574,-2.0,0.010000000000000007,-0.9080038179527037,93.82448161765933,2.1823930740356445,102.0,-19.84651896895427,19423
-7.969816272101634,-12.746569882149682,-2.0,0.009999999999999913,-0.908837034807335,96.66557860579395,6.038861989974976,103.0,131.53963851400053,19772
-7.6457748819691265,-13.383420175360154,-2.0,0.009999999999999957,-0.885837564461453,98.76100113502768,4.479207515716553,104.0,154.52138307200215,20030
