wall_time,step,reward
1777914715.3894203,10016,0.09421204775571823
1777914715.8195896,10056,0.27086350321769714
1777914715.9270835,10066,0.26765668392181396
1777914715.990716,10072,0.27858424186706543
1777914716.0904663,10081,0.2679564356803894
1777914716.8683088,10151,0.21647018194198608
1777914717.1283948,10175,0.1931474655866623
1777914717.687778,10227,0.19620248675346375
1777914717.9599392,10252,0.19364669919013977
1777914718.5347214,10305,0.16729074716567993
1777914718.7403576,10324,0.1486322283744812
1777914720.8838363,10522,0.12817135453224182
1777914720.9831495,10530,0.13559043407440186
1777914721.8114336,10606,0.09683114290237427
1777914722.3258657,10653,0.08295586705207825
1777914722.4673076,10666,0.10563752800226212
1777914723.4502068,10757,0.0754479169845581
1777914723.5356493,10765,0.10070665180683136
1777914723.7459297,10785,0.08596260845661163
1777914724.086837,10817,0.08213360607624054
1777914724.3640652,10843,0.07805794477462769
1777914724.4265325,10849,0.06817670166492462
1777914724.8014705,10884,0.08141990005970001
1777914725.211621,10921,0.0942840725183487
1777914725.8854158,10983,0.0659465491771698
1777914726.6882617,11057,0.046056754887104034
1777914727.0831769,11092,0.060683734714984894
1777914728.015144,11178,0.03019135817885399
1777914728.6455793,11237,0.04246276617050171
1777914729.9140995,11353,0.04061850160360336
1777914730.3226333,11391,0.04535405710339546
1777914730.5285969,11410,0.04425501823425293
1777914731.317921,11483,0.025327205657958984
1777914731.7162275,11520,0.005033806897699833
1777914732.8950872,11628,0.0468255914747715
1777914732.961859,11634,0.01492082979530096
1777914733.6542692,11697,0.026861418038606644
1777914733.7282777,11704,0.02208421565592289
1777914734.4412658,11770,0.011594334617257118
1777914735.4637685,11864,0.02653893083333969
1777914735.508206,11867,0.01294415257871151
1777914735.877524,11901,0.03252524882555008
1777914736.1472723,11926,0.009089196100831032
1777914737.2585611,12029,0.020983003079891205
1777914738.212334,12117,0.040505729615688324
1777914738.2771935,12123,0.012927236035466194
1777914738.6036408,12153,0.03282332792878151
1777914738.7747931,12169,0.024714436382055283
1777914739.93494,12275,0.011414282023906708
1777914740.676801,12344,0.02158556692302227
1777914741.1550515,12388,0.01055152527987957
1777914741.1774561,12390,0.022185346111655235
1777914741.566036,12425,0.017824554815888405
1777914742.111546,12475,0.013386886566877365
1777914742.4004323,12502,0.0036670039407908916
1777914742.5314581,12514,0.006944855209439993
1777914743.3049579,12585,0.01991618238389492
1777914743.488646,12601,0.038187310099601746
1777914743.5099459,12603,0.015923915430903435
1777914743.7802823,12628,0.005509340204298496
1777914745.239631,12763,0.0011762017384171486
1777914747.8505201,13005,0.002936343662440777
1777914747.8824513,13008,0.01323689054697752
1777914749.5169363,13160,0.0006136167794466019
1777914749.590242,13166,-0.010644247755408287
1777914751.3512976,13328,0.025539765134453773
1777914751.4174159,13334,0.006479943636804819
1777914751.504333,13342,0.03956889361143112
1777914751.933665,13381,-0.0003211887087672949
1777914752.119005,13398,0.008034544065594673
1777914752.3245904,13417,0.028146589174866676
1777914752.5219016,13435,0.013889657333493233
1777914753.1234174,13490,0.02399781532585621
1777914753.5698075,13531,0.020827045664191246
1777914753.6740723,13540,0.03606798127293587
1777914754.3507042,13603,0.02226763404905796
