wall_time,step,reward
1777917259.325827,230151,45.082366943359375
1777917262.5376477,230425,274.18267822265625
1777917265.254121,230657,277.5108947753906
1777917276.8684692,231657,30.163000106811523
1777917278.514356,231797,0.8159292936325073
1777917281.3984268,232045,260.6730041503906
1777917284.2657862,232289,290.1844787597656
1777917290.44023,232816,258.0937194824219
1777917292.5227814,232990,239.26608276367188
1777917295.3098912,233243,304.4573669433594
1777917298.023373,233481,293.2245178222656
1777917309.407603,234481,59.36482238769531
1777917311.7447507,234692,272.270263671875
1777917313.78219,234871,263.1349182128906
1777917317.0751233,235160,286.68560791015625
1777917319.6793213,235393,292.1884765625
1777917322.5549383,235648,288.7153015136719
1777917325.953345,235946,269.862548828125
1777917328.5533307,236173,276.46636962890625
1777917330.2567449,236328,245.055419921875
1777917332.56453,236523,241.80462646484375
1777917335.38527,236774,285.01202392578125
1777917337.2436128,236930,247.75279235839844
1777917339.126643,237097,249.05006408691406
1777917341.0374014,237261,237.28652954101562
1777917346.245795,237721,236.38699340820312
1777917348.739319,237937,276.9881286621094
1777917353.543056,238363,268.5171203613281
1777917355.2748466,238521,269.1274719238281
1777917357.847862,238742,262.5018310546875
1777917360.8938181,239002,233.58119201660156
1777917363.8416622,239267,284.7691955566406
1777917365.9771562,239455,269.7938537597656
1777917368.071982,239639,251.28131103515625
1777917370.2308342,239829,252.60244750976562
1777917373.679331,240080,295.4241943359375
1777917376.0741863,240292,263.71087646484375
1777917378.7170956,240513,271.1584777832031
1777917380.7116246,240683,257.65069580078125
1777917383.9525335,240949,291.90985107421875
1777917386.0492845,241129,253.89132690429688
1777917390.2454047,241487,286.57635498046875
1777917394.1648684,241818,284.5653381347656
1777917396.0081086,241986,265.44189453125
1777917398.7972765,242242,271.2335510253906
1777917399.8879259,242341,32.65300750732422
1777917403.2128122,242624,297.6712341308594
1777917405.1214116,242787,258.1016540527344
1777917407.353723,242990,255.12283325195312
1777917412.880756,243462,257.48870849609375
1777917414.987893,243646,239.19041442871094
1777917416.8220062,243800,281.1194763183594
1777917420.3061345,244103,267.45562744140625
1777917423.165846,244349,292.843994140625
1777917425.9212894,244586,253.645751953125
1777917430.0525835,244944,248.97152709960938
1777917432.148436,245127,271.0589599609375
1777917435.1761217,245397,250.37147521972656
1777917438.3244767,245667,302.8232421875
1777917442.7997067,246065,261.40728759765625
1777917451.4254618,246812,232.3554229736328
1777917453.6453052,247004,247.2753448486328
1777917458.1639228,247381,249.0469970703125
1777917460.1444142,247536,251.2390899658203
1777917464.059963,247815,268.2649230957031
1777917468.20138,248085,258.76544189453125
1777917485.6996124,249085,71.76665496826172
1777917489.749739,249316,227.3372039794922
1777917493.8600678,249550,275.1273193359375
1777917497.1886697,249744,271.7059020996094
1777917500.2675645,249921,241.7315673828125
1777917505.6444786,250209,301.7536315917969
1777917510.6690798,250500,269.35833740234375
1777917513.9251397,250693,268.1195068359375
1777917516.9597473,250867,252.83895874023438
1777917520.6117527,251075,242.146484375
1777917523.65062,251293,281.7385559082031
1777917526.9892068,251585,269.124755859375
1777917528.9563446,251764,247.3094940185547
1777917540.516156,252764,54.862857818603516
1777917542.5703988,252938,242.18394470214844
1777917545.8338814,253203,254.85562133789062
1777917547.596026,253349,276.85772705078125
1777917549.3777733,253501,249.1042938232422
1777917561.9177747,254501,79.68278503417969
1777917578.431582,255501,66.95375061035156
1777917580.922025,255644,283.3357849121094
1777917584.7324386,255871,275.4679870605469
1777917591.9798226,256309,234.93507385253906
1777917597.363517,256626,268.7445068359375
1777917603.3357134,256985,252.36207580566406
1777917606.2347827,257160,266.8272399902344
1777917609.9342563,257374,295.4911193847656
1777917612.866104,257555,250.31288146972656
1777917616.8792498,257793,295.5732727050781
1777917620.1480954,257978,260.0104064941406
1777917623.2165918,258160,258.80413818359375
1777917627.317299,258404,293.4118347167969
1777917632.4300547,258712,299.79962158203125
1777917645.1792777,259470,176.97984313964844
1777917663.6428373,260470,46.52539825439453
1777917672.9071257,260957,279.7792053222656
1777917677.4028213,261205,259.2407531738281
1777917681.4038153,261434,282.1595153808594
1777917690.0215611,261910,272.9486083984375
1777917692.924199,262063,277.1919860839844
1777917704.9277894,262683,298.6163024902344
1777917708.8272498,262890,272.51519775390625
1777917727.595051,263890,78.8065185546875
1777917732.3357742,264153,268.2042541503906
1777917736.8988311,264409,274.0055847167969
1777917739.8342948,264565,291.384033203125
1777917743.262941,264743,253.6166534423828
1777917761.2636492,265743,79.76089477539062
1777917767.3634515,266074,266.4137878417969
1777917771.2350843,266271,255.09449768066406
1777917775.0025585,266473,253.4405059814453
1777917778.0996068,266644,255.1707305908203
1777917787.2020113,267148,256.36102294921875
1777917791.7185552,267406,285.45147705078125
1777917802.281752,268006,255.1842041015625
1777917807.69717,268322,269.9631042480469
1777917811.34678,268529,239.63729858398438
1777917814.6363752,268717,269.3339538574219
1777917817.793533,268898,249.24205017089844
1777917825.086166,269324,211.62696838378906
1777917843.448269,270324,78.15697479248047
1777917853.0027502,270838,259.2622985839844
1777917857.6487422,271077,295.8335266113281
1777917862.892045,271354,243.5469512939453
1777917867.4926968,271604,260.73046875
1777917870.455628,271774,285.73382568359375
1777917880.3885083,272310,265.26885986328125
1777917883.4243212,272482,243.2055206298828
1777917886.576435,272651,248.3341827392578
1777917890.8339088,272885,282.45623779296875
1777917893.7212565,273045,261.7076721191406
1777917911.4950528,274045,119.35908508300781
1777917914.6458073,274222,255.57235717773438
1777917918.3330152,274424,249.70010375976562
1777917921.0491292,274580,246.08473205566406
1777917928.5231104,275013,266.8658447265625
1777917932.6423624,275248,260.0639343261719
1777917936.7244604,275476,252.67926025390625
1777917943.0986142,275834,205.90611267089844
1777917949.5078442,276187,259.7783508300781
1777917967.3604853,277187,76.0516586303711
1777917972.2757864,277453,255.20071411132812
1777917976.500341,277695,250.8500518798828
1777917980.1927454,277896,273.27685546875
