wall_time,step,reward
1777914715.3836257,10016,331.4686584472656
1777914715.8134835,10056,164.98086547851562
1777914715.9211802,10066,13.004907608032227
1777914715.9847171,10072,104.5082015991211
1777914716.0844398,10081,297.13592529296875
1777914716.862055,10151,252.71234130859375
1777914717.1223636,10175,143.381103515625
1777914717.68182,10227,288.82806396484375
1777914717.9539056,10252,132.76097106933594
1777914718.5286276,10305,155.5692596435547
1777914718.7344596,10324,327.8481140136719
1777914720.8772347,10522,227.01210021972656
1777914720.9772043,10530,158.2757110595703
1777914721.8054657,10606,251.5908203125
1777914722.3198137,10653,37.090667724609375
1777914722.4614105,10666,118.73800659179688
1777914723.4435017,10757,99.39872741699219
1777914723.5297008,10765,208.28683471679688
1777914723.7399023,10785,136.7100372314453
1777914724.0808284,10817,7.724674701690674
1777914724.3580484,10843,265.78759765625
1777914724.4206643,10849,49.943870544433594
1777914724.7954333,10884,122.49774932861328
1777914725.2056916,10921,7.783595085144043
1777914725.8793643,10983,87.33302307128906
1777914726.682262,11057,17.49582290649414
1777914727.0764375,11092,29.143415451049805
1777914728.0089664,11178,9.723298072814941
1777914728.6396613,11237,124.28016662597656
1777914729.9080818,11353,63.26416778564453
1777914730.316706,11391,6.883728981018066
1777914730.5226383,11410,127.00559997558594
1777914731.3117757,11483,72.17594909667969
1777914731.7101564,11520,45.46341323852539
1777914732.8882806,11628,77.64390563964844
1777914732.9557595,11634,35.444068908691406
1777914733.6482613,11697,49.15953826904297
1777914733.7222955,11704,137.5663299560547
1777914734.4347086,11770,51.03139114379883
1777914735.4556575,11864,112.28485870361328
1777914735.5012422,11867,45.15424346923828
1777914735.871634,11901,58.065757751464844
1777914736.1413221,11926,7.5184102058410645
1777914737.2526586,12029,52.49223327636719
1777914738.2063417,12117,83.2994613647461
1777914738.2712219,12123,99.70270538330078
1777914738.5974865,12153,15.793327331542969
1777914738.7687755,12169,120.50565338134766
1777914739.9290307,12275,36.151893615722656
1777914740.6709561,12344,173.46517944335938
1777914741.1489508,12388,58.515743255615234
1777914741.1713083,12390,58.462345123291016
1777914741.560011,12425,29.646709442138672
1777914742.1054296,12475,81.763671875
1777914742.3944864,12502,70.04931640625
1777914742.5253046,12514,62.576446533203125
1777914743.2989845,12585,60.981536865234375
1777914743.4826493,12601,83.68348693847656
1777914743.5039756,12603,84.64186096191406
1777914743.7742822,12628,47.304386138916016
1777914745.2335854,12763,85.50798034667969
1777914747.8444855,13005,36.46080780029297
1777914747.8764806,13008,177.27943420410156
1777914749.5109193,13160,43.36968994140625
1777914749.5841775,13166,38.06953430175781
