wall_time,step,reward
1777914715.3895266,10016,0.10013281553983688
1777914715.8197284,10056,0.0998050644993782
1777914715.9272006,10066,0.09969640523195267
1777914715.9908466,10072,0.09963248670101166
1777914716.0905826,10081,0.0995367020368576
1777914716.8684719,10151,0.09886752814054489
1777914717.1285384,10175,0.09866011887788773
1777914717.6878893,10227,0.0982351154088974
1777914717.9600785,10252,0.09803333878517151
1777914718.5348587,10305,0.09761304408311844
1777914718.740497,10324,0.09747080504894257
1777914720.8839753,10522,0.09607205539941788
1777914720.9832857,10530,0.09602172672748566
1777914721.8115456,10606,0.09557343274354935
1777914722.326005,10653,0.09531320631504059
1777914722.4674058,10666,0.09523634612560272
1777914723.450371,10757,0.09474199265241623
1777914723.5357826,10765,0.09470146894454956
1777914723.7460546,10785,0.09460398554801941
1777914724.0869515,10817,0.09444760531187057
1777914724.3641756,10843,0.09431951493024826
1777914724.4266465,10849,0.09429087489843369
1777914724.8015938,10884,0.09413375705480576
1777914725.2117615,10921,0.09396477788686752
1777914725.8855512,10983,0.09369658678770065
1777914726.6884003,11057,0.09339108318090439
1777914727.0833833,11092,0.09324780851602554
1777914728.0152817,11178,0.09293518215417862
1777914728.6457067,11237,0.09274972975254059
1777914729.9142096,11353,0.09237309545278549
1777914730.3227654,11391,0.09225985407829285
1777914730.5287414,11410,0.09220217168331146
1777914731.3181007,11483,0.091974638402462
1777914731.7163672,11520,0.0918637365102768
1777914732.8952277,11628,0.0915861427783966
1777914732.9619968,11634,0.0915696769952774
1777914733.6544032,11697,0.09141972661018372
1777914733.7283945,11704,0.0914025530219078
1777914734.4414065,11770,0.09123275429010391
1777914735.4639206,11864,0.09100370854139328
1777914735.5082824,11867,0.09099460393190384
1777914735.8776271,11901,0.09089632332324982
1777914736.1474009,11926,0.09082363545894623
1777914737.2586672,12029,0.09052149206399918
1777914738.2124772,12117,0.0902356281876564
1777914738.277311,12123,0.09021570533514023
1777914738.603784,12153,0.09010835736989975
1777914738.7749,12169,0.09004539996385574
1777914739.935057,12275,0.08977720141410828
1777914740.6769001,12344,0.08962956070899963
1777914741.1552062,12388,0.08951906114816666
1777914741.1775978,12390,0.08951392024755478
1777914741.5661702,12425,0.08942641317844391
1777914742.1116962,12475,0.08928421884775162
1777914742.4005387,12502,0.08919886499643326
1777914742.5315967,12514,0.08916404098272324
1777914743.3050761,12585,0.08895571529865265
1777914743.4887795,12601,0.08892238140106201
1777914743.51008,12603,0.08891741931438446
1777914743.7804232,12628,0.08883210271596909
1777914745.2397847,12763,0.08849113434553146
1777914747.8506303,13005,0.08778030425310135
1777914747.88255,13008,0.08777377009391785
1777914749.5170746,13160,0.08742569386959076
1777914749.5903773,13166,0.08741946518421173
1777914751.351425,13328,0.0871325135231018
1777914751.417553,13334,0.08711029589176178
1777914751.5044706,13342,0.08707988262176514
1777914751.9338183,13381,0.08693674951791763
1777914752.1191382,13398,0.08688915520906448
1777914752.3247435,13417,0.08683032542467117
1777914752.522046,13435,0.0867529958486557
1777914753.1235552,13490,0.086489737033844
1777914753.5699413,13531,0.08630994707345963
1777914753.6741972,13540,0.0862712413072586
1777914754.3508365,13603,0.08603206276893616
1777914754.7426908,13639,0.0859091654419899
1777914754.8090737,13645,0.0858854278922081
1777914755.0101647,13663,0.08582068234682083
1777914755.162244,13677,0.08576755970716476
1777914755.4089594,13700,0.08567184954881668
1777914755.5294724,13711,0.08562733232975006
1777914755.572775,13715,0.08561167120933533
1777914755.6161063,13719,0.08559581637382507
1777914755.8362331,13739,0.08552505075931549
1777914756.3778055,13789,0.08536792546510696
1777914756.6286628,13812,0.08528605848550797
1777914757.8587277,13923,0.08476909250020981
1777914758.094007,13945,0.08466740697622299
1777914758.4702306,13980,0.08448521792888641
1777914758.653262,13997,0.0844305083155632
1777914759.2115762,14049,0.08425526320934296
1777914759.306878,14058,0.0842311680316925
1777914759.3280833,14060,0.08422692865133286
1777914759.9099045,14113,0.08414953202009201
1777914760.1682208,14137,0.08402909338474274
1777914760.337941,14153,0.08394484966993332
1777914760.555325,14173,0.08384570479393005
1777914761.4584386,14257,0.0834224671125412
1777914762.7623198,14377,0.0827459990978241
1777914763.0535035,14404,0.08261660486459732
1777914764.0279787,14490,0.08232458680868149
1777914764.427898,14527,0.08222481608390808
1777914764.450564,14529,0.08221784979104996
1777914764.6668534,14549,0.082133948802948
1777914765.0194242,14582,0.08203031122684479
1777914766.3412523,14703,0.0818018987774849
1777914766.7452037,14740,0.08170028775930405
1777914766.7897804,14744,0.08169177919626236
1777914766.8551772,14750,0.08167890459299088
1777914767.062329,14769,0.08164921402931213
1777914767.1588511,14778,0.08163634687662125
1777914767.2133234,14783,0.08163029700517654
1777914767.746351,14832,0.08156712353229523
1777914767.9523997,14851,0.08151254802942276
1777914767.98719,14854,0.08150497078895569
1777914768.676074,14916,0.08135916292667389
1777914768.938233,14940,0.08127892762422562
1777914770.0979295,15045,0.08104275912046432
1777914770.527296,15084,0.08080285787582397
1777914771.5138905,15175,0.08031544834375381
1777914771.8917649,15210,0.08022858202457428
1777914772.5890536,15273,0.07999067008495331
1777914773.0145931,15312,0.07981319725513458
1777914773.0922704,15319,0.07979047298431396
1777914774.400246,15438,0.07934393733739853
1777914774.4212868,15440,0.07932979613542557
1777914775.0169492,15494,0.07906690239906311
1777914776.2940702,15611,0.07859224081039429
1777914776.620111,15641,0.07843437045812607
1777914777.043898,15680,0.0782315731048584
1777914778.4965758,15813,0.07774640619754791
1777914778.5594256,15817,0.0777292549610138
1777914779.3849554,15892,0.0773690789937973
1777914780.1626174,15964,0.07731184363365173
1777914780.3433094,15980,0.0773007869720459
1777914780.598036,16003,0.07728162407875061
1777914781.882438,16121,0.07678546011447906
1777914782.0413487,16136,0.07670669257640839
1777914782.2019942,16151,0.07663343101739883
1777914783.2758706,16250,0.0761767253279686
1777914783.3606431,16258,0.07611887902021408
1777914783.820708,16301,0.07590361684560776
1777914784.4142156,16355,0.07565164566040039
1777914786.4272015,16540,0.07504268735647202
1777914787.1698453,16609,0.07484561204910278
1777914788.3952491,16722,0.07448683679103851
1777914789.38387,16813,0.07430435717105865
1777914791.811478,17036,0.07335186749696732
1777914792.2973802,17081,0.07321364432573318
1777914792.7705908,17124,0.07319895923137665
1777914793.3814929,17181,0.0732765644788742
1777914793.985612,17237,0.07309997081756592
1777914794.1513317,17252,0.07302417606115341
1777914794.162427,17253,0.07301902025938034
1777914794.5069616,17285,0.07292865216732025
1777914794.8418589,17315,0.07290706038475037
1777914795.227929,17351,0.07291129231452942
1777914795.4758964,17374,0.07290101796388626
1777914795.518633,17378,0.07290282100439072
1777914795.7667656,17401,0.07289739698171616
1777914796.1718342,17438,0.07284864783287048
1777914797.146194,17526,0.0728401243686676
1777914797.548026,17563,0.07270198315382004
1777914798.7714345,17675,0.07251425832509995
1777914799.2693164,17721,0.0723910853266716
1777914801.76014,17946,0.0715191438794136
1777914802.4300964,18008,0.07135744392871857
1777914803.5160553,18108,0.07112035155296326
1777914804.0759037,18160,0.07130220532417297
1777914805.0971618,18254,0.07136444002389908
1777914805.2158742,18265,0.07134473323822021
1777914805.8785024,18326,0.07129284739494324
1777914806.981443,18427,0.07122392952442169
1777914807.025609,18431,0.07122214883565903
1777914807.0579593,18434,0.07121799141168594
1777914809.017104,18614,0.07160866260528564
1777914809.125551,18624,0.07169364392757416
1777914809.573183,18665,0.07174354046583176
1777914809.8445318,18690,0.07170356065034866
1777914813.0230694,18982,0.07194865494966507
1777914813.2340903,19002,0.07196254283189774
1777914813.5738966,19033,0.0720774382352829
1777914813.8656025,19060,0.0721471831202507
1777914814.1901507,19090,0.07210472226142883
1777914816.1433578,19269,0.0722954124212265
1777914816.4129014,19294,0.07241199910640717
1777914816.793128,19329,0.0724429190158844
1777914817.724021,19414,0.07265855371952057
1777914818.063743,19445,0.07269007712602615
1777914818.9165344,19523,0.0729110836982727
1777914819.467398,19573,0.07315951585769653
1777914819.5937245,19584,0.07324054837226868
1777914819.9370642,19615,0.07336625456809998
1777914820.8594122,19698,0.07396519929170609
1777914822.3101914,19826,0.07459884881973267
1777914822.3526435,19830,0.07461084425449371
1777914822.3637092,19831,0.07461491227149963
1777914822.8823366,19878,0.07478810846805573
1777914823.048328,19893,0.07482285797595978
1777914823.7878857,19960,0.07495482265949249
1777914823.8200727,19963,0.07496972382068634
1777914824.8472695,20019,0.07536620646715164
1777914825.253362,20056,0.07563021034002304
1777914827.302347,20244,0.076909139752388
1777914828.0233185,20310,0.0772603452205658
1777914828.5462832,20359,0.07757323235273361
1777914829.127048,20412,0.07776229828596115
1777914829.3030221,20428,0.07777904719114304
1777914830.1731327,20507,0.07779017835855484
1777914830.5934932,20544,0.0779329314827919
1777914831.4305556,20620,0.07815010100603104
1777914831.8290439,20657,0.0785011351108551
1777914831.9040241,20664,0.07854993641376495
1777914832.3301556,20704,0.07877305150032043
1777914833.2087426,20785,0.07942850142717361
1777914833.7289186,20833,0.07966355979442596
1777914834.190023,20876,0.07984987646341324
1777914834.6097465,20915,0.08002103865146637
1777914834.9022717,20942,0.08003681898117065
1777914835.7918634,21022,0.08034557104110718
1777914835.868056,21029,0.08033417165279388
1777914835.9331622,21035,0.08030777424573898
1777914836.0212414,21043,0.08028247952461243
1777914836.7765005,21112,0.08037082850933075
1777914836.996844,21132,0.0803813710808754
1777914837.1126208,21142,0.08040481805801392
1777914837.8937306,21214,0.08047954738140106
1777914838.7850728,21297,0.08051752299070358
1777914839.0017648,21317,0.08056750893592834
1777914839.8689878,21396,0.0809643566608429
1777914839.945649,21403,0.08098282665014267
1777914841.4634938,21540,0.08127244561910629
1777914841.9836087,21587,0.08107445389032364
1777914842.160146,21603,0.08107209950685501
1777914842.7069209,21654,0.08090535551309586
1777914843.7558432,21746,0.08133859187364578
1777914843.84055,21754,0.08138005435466766
1777914845.445608,21903,0.08199034631252289
1777914845.6092222,21918,0.08200537413358688
1777914846.1605914,21969,0.08215074241161346
1777914846.493397,22000,0.08233185857534409
1777914846.504359,22001,0.08233868330717087
1777914846.7919283,22028,0.08241502195596695
1777914847.1491618,22060,0.08262619376182556
1777914847.1603878,22061,0.08262819051742554
1777914847.245488,22069,0.08263242244720459
1777914847.691838,22111,0.08279378712177277
1777914848.3711984,22173,0.0830194503068924
1777914848.5604484,22190,0.0830032005906105
1777914848.9920266,22230,0.08299458026885986
1777914850.0121837,22323,0.08308706432580948
1777914850.1660917,22337,0.08313528448343277
