wall_time,step,reward
1777914715.3869045,10016,-1.059129238128662
1777914715.8169165,10056,0.7139253616333008
1777914715.924474,10066,0.6847175359725952
1777914715.9880471,10072,0.7961187362670898
1777914716.0877934,10081,0.6920368075370789
1777914716.8655155,10151,0.18949736654758453
1777914717.1257539,10175,-0.042294420301914215
1777914717.6851423,10227,-0.002725532278418541
1777914717.9573095,10252,-0.02468535304069519
1777914718.5320232,10305,-0.2861844003200531
1777914718.7377708,10324,-0.4751102924346924
1777914720.8807764,10522,-0.6658831834793091
1777914720.980509,10530,-0.5879191756248474
1777914721.8086698,10606,-0.9868403077125549
1777914722.3232284,10653,-1.1296498775482178
1777914722.4646373,10666,-0.8907855749130249
1777914723.447144,10757,-1.203648567199707
1777914723.5330038,10765,-0.9365883469581604
1777914723.7432961,10785,-1.0913426876068115
1777914724.0841851,10817,-1.1303791999816895
1777914724.3613582,10843,-1.1724095344543457
1777914724.4239333,10849,-1.2769533395767212
1777914724.7988079,10884,-1.135061502456665
1777914725.2089684,10921,-0.9966020584106445
1777914725.8827615,10983,-1.2961690425872803
1777914726.6855798,11057,-1.5068397521972656
1777914727.0803273,11092,-1.3492207527160645
1777914728.0124536,11178,-1.6751353740692139
1777914728.6429424,11237,-1.5421791076660156
1777914729.9114048,11353,-1.5602778196334839
1777914730.31996,11391,-1.5084097385406494
1777914730.5260231,11410,-1.520021915435791
1777914731.3152802,11483,-1.7246283292770386
1777914731.713534,11520,-1.9452035427093506
1777914732.8922436,11628,-1.488726258277893
1777914732.9591594,11634,-1.8370548486709595
1777914733.6516464,11697,-1.7061748504638672
1777914733.7255917,11704,-1.758385181427002
1777914734.4385262,11770,-1.8729147911071777
1777914735.4601417,11864,-1.7083752155303955
1777914735.505274,11867,-1.8577481508255005
1777914735.8749173,11901,-1.64217209815979
1777914736.1446476,11926,-1.8999247550964355
1777914737.2559476,12029,-1.7681987285614014
1777914738.2096689,12117,-1.5511115789413452
1777914738.274497,12123,-1.8567073345184326
1777914738.600915,12153,-1.6357347965240479
1777914738.7721262,12169,-1.7255337238311768
1777914739.9323015,12275,-1.8728598356246948
1777914740.6742373,12344,-1.759169101715088
1777914741.1523428,12388,-1.8821309804916382
1777914741.1747463,12390,-1.7521575689315796
1777914741.5633702,12425,-1.8006789684295654
1777914742.1088767,12475,-1.8500643968582153
1777914742.3978047,12502,-1.9588894844055176
1777914742.528724,12514,-1.9221115112304688
1777914743.3023264,12585,-1.7761112451553345
1777914743.485963,12601,-1.570554494857788
1777914743.5072923,12603,-1.820913314819336
1777914743.777649,12628,-1.9379802942276
1777914745.236967,12763,-1.986708402633667
1777914747.8478782,13005,-1.9665489196777344
1777914747.8798025,13008,-1.8491930961608887
1777914749.5143042,13160,-1.992981195449829
1777914749.5875564,13166,-2.121760606765747
1777914751.3486624,13328,-1.7068859338760376
