step,episode_reward
88,-365.8345184362773
189,-142.1869660682896
264,-84.19295501869846
370,-203.92306868168893
432,-83.03673792751326
528,-136.3733060746389
610,-120.6403244980615
732,-138.83396774432413
817,-218.89312645197498
893,-254.6391299767384
1023,-181.10578847365525
1122,-384.93684761748165
1256,28.922793023352057
1325,-80.49999614477848
1382,-64.64173151611621
1465,-53.071844421821254
1542,-203.45147854843896
1609,-115.94644619227603
1690,-72.44092451915617
1815,-188.81675505929246
1915,-434.8970564787249
1995,-80.64806751777365
2086,-83.70255490868206
2164,-111.51281723718233
2272,-112.91717803917197
2367,-96.25349252867777
2449,-127.92512325256841
2592,-131.16702280011606
2702,-262.38322728431217
2799,-416.93432456924677
2878,-58.91987571621702
2980,-125.13918071725237
3100,-416.09248160415723
3215,-295.7150174473054
3301,-126.79311126626864
3393,-278.4703593657397
3473,-358.8421673367682
3550,-145.78491901281944
3667,-163.68884904616513
3803,-47.587012480289474
3868,-86.8508710287318
3961,-115.32696774181527
4056,-91.85380770902204
4185,-83.02725379560283
4257,-30.223495905955815
4353,-152.38112926151172
4456,-94.8301189967316
4554,-247.56247431218318
4638,-43.26096537776539
4783,-51.45071182159555
4884,-134.3834482637907
4981,-143.29476106908263
5088,-104.06822413114398
5237,-81.34954471651963
5329,-59.80552983280579
5422,-136.04108678894676
5545,-297.6503743495369
5696,-306.40725825294703
5825,-77.80351934541447
5957,-109.64043154677913
6055,-167.39957775071076
6197,-132.49779347728955
6309,-96.4666562752409
6415,-110.73987814422287
6549,-95.6869873312208
6732,-358.2386595711877
6836,-117.6430271180021
6909,-37.816493152537234
7046,-57.201954143065294
7203,-112.98687752694227
7320,-90.16355267822358
7445,-66.19859838260685
7585,-78.58631755355539
7694,-27.499595449343985
7830,-113.34847462105141
7897,-71.3213506795374
8000,-92.80604681675972
8076,-178.69097458314837
8169,-169.7131807750024
8246,-119.82699092588115
8364,-53.21529036726194
8434,-108.97668650160274
8527,-46.97484075931085
8645,-42.15618868683852
8788,-100.31467769392785
8901,-161.7352080053613
9076,-63.85902280415805
9191,-66.75936261142267
9359,-43.44756333431383
9472,-69.2716395230693
9561,-52.39085138236369
9739,-54.56913173574614
9838,-89.52824197650096
9977,-154.57288072427608
10183,-77.87170073225683
10307,-68.9628147126384
10418,-194.9390773945036
10566,-101.77288185981085
10744,-49.277192305769034
10933,-82.19195575647782
11044,-86.84859172705943
11229,-52.94415878378765
11440,-43.44372808749209
11516,-41.44694978007399
11716,-123.32097274712147
11811,-46.847263251164364
11996,-136.75047822309608
12095,-175.75622231643808
12207,-89.38612908109938
12318,-18.186897783295535
12449,-324.6707748695052
12557,-172.6781987360017
12804,-211.29971071790476
12945,-12.209128136700073
13094,-43.045709107778585
13238,-9.057549177960581
13374,-52.244269674759735
13471,-28.66952055761071
13649,-159.15058007091181
13788,-109.30733816517568
13922,11.324259817116172
14072,-307.3585790269783
14238,8.08558707230003
14500,-79.98260253596229
14744,0.3064485102928103
15017,-65.66333041885609
15154,-58.7182689470323
15337,-21.244679399273934
15585,-68.51741032795674
15729,-77.46796624603567
15864,29.852558021937455
15987,-33.39466917461604
16075,-47.53439793906037
16145,-139.95343791374043
