actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-0.24782863591099158,0.9602966466918588,-2.0,0.17508306266972795,0.09997707116984562,-1.6648353086784482,176.45071585476398,1.3510582447052002,85.0,-96.20383870394555,10064
0.7998288084160198,1.930111596530134,-2.0,0.2777967747639526,0.09921585032789441,-1.7205101082270795,170.82251915064725,1.304717779159546,86.0,-283.7809427903086,10152
0.06362444095900939,2.281996024594762,-2.0,0.20184899971692888,0.09772580650742962,-1.7704211567447394,158.6828946354973,3.6659929752349854,87.0,-360.5644658984135,10393
-0.5300802976087807,2.6050637703315886,-2.0,0.1416069719623896,0.09633061785994985,-1.7654628116710513,136.6898792428908,2.276719331741333,88.0,-254.99538873535505,10546
-0.8453557214113717,3.16620897232218,-2.0,0.10959744627805466,0.09484911371993789,-1.777662372697813,116.28434010189717,5.044193983078003,89.0,-33.14086690483853,10875
-1.2025937556255202,3.3607426191631116,-2.0,0.07447167867530695,0.09335003452654082,-1.6443421560743077,89.96404409794673,3.873556137084961,90.0,-118.70638165679068,11122
-1.4071921307836945,3.5675619726804033,-2.0,0.05479842590065158,0.09241846630300929,-1.6801659734404866,84.03934535788531,2.9943764209747314,91.0,-316.58232379735784,11321
-1.5413874008716681,3.7386099827595247,-2.0,0.04207175498685012,0.09173078579208063,-1.7129578076876126,76.32155291973017,3.0833754539489746,92.0,-371.45246519278624,11516
-1.6236255385658958,3.9216578240161177,-2.0,0.034327909500188346,0.09120127258972086,-1.7278667825918932,73.88984628490634,2.084918737411499,93.0,-738.9112425280748,11659
-1.673109876740839,4.221678802647541,-2.0,0.029703513161068035,0.09086227194404993,-1.715801145612579,70.00690018762019,1.3984355926513672,94.0,-725.6043209674051,11756
-1.6612779605956305,4.384004931222825,-2.0,0.030683469835535757,0.09058821923295288,-1.7591993706566946,68.84626829964775,1.563094139099121,95.0,-229.950020027741,11861
-1.6702252155856083,4.768740890841735,-2.0,0.02974856008873566,0.09020488526826217,-1.7446178593917896,62.34951973588843,2.3881936073303223,96.0,-345.49753901105487,12013
-1.8229104509092358,4.862343659139659,-2.0,0.015910246717258776,0.089844642198095,-1.801910349767502,61.9330755782454,2.1908740997314453,97.0,-482.38332739020535,12159
-1.945531773240599,4.9976468478163625,-2.0,0.004884164415185072,0.08965241697280822,-1.765539072505007,66.41611984657915,2.2594552040100098,98.0,-563.3905805469149,12305
-1.9896982946395874,5.095991740703583,-2.0,0.0009231164022348821,0.08943244728690479,-1.7515875432789325,55.02139960384369,15.317587614059448,99.0,-95.54421280492774,13305
-2.029928060054779,4.633795763492584,-2.0,-0.002688464123173617,0.08977444930859929,-1.6690065180957316,49.21294889354706,15.307083368301392,100.0,-10.400294794116924,14305
-2.044271359682083,3.776907071776688,-2.0,-0.004021490721032023,0.09145738551150173,-1.5376481220722198,40.96944770288467,15.402974128723145,101.0,-70.25279428373241,15305
-1.9560398364067078,2.8141352218538525,-2.0,0.0039845407026587055,0.09095029023715015,-1.4299684747308492,34.72143066740036,15.3542001247406,102.0,-77.39898015169727,16305
-1.8956943386793137,1.7326819272339344,-2.0,0.00911987226747442,0.08749251929766029,-1.3476133887320756,29.519092772245408,15.32791805267334,103.0,-46.48820561580893,17305
-1.8677017737167727,0.5647282343271928,-2.0,0.010958578484720713,0.08280662640347605,-1.2666686269016088,26.178592571181078,13.934646844863892,104.0,-304.38106956476554,18216
-1.8788186240196227,-0.274110193759203,-2.0,0.00948880380578339,0.07843346980693372,-1.252610953077674,25.336808192253113,15.223375082015991,105.0,-54.07815228905087,19216
-1.8846961855888367,-1.466661705687642,-2.0,0.008546923767309636,0.07414654383386753,-1.1821327660232783,24.040365171670913,15.462520360946655,106.0,-61.0469095779603,20216
-1.8317415060997009,-2.3256400418281555,-2.0,0.011696352675789968,0.06985194404071653,-1.1231551286652683,23.74326725244522,15.401896238327026,107.0,-66.15743959857353,21216
-1.8364644819498062,-3.2068031535446644,-2.0,0.010619732410821599,0.06459404688785174,-1.0716282304897904,21.231860214710235,15.289684772491455,108.0,19.658174519876326,22216
-1.8410940074151563,-3.800242340276318,-2.0,0.009895737484593185,0.062306313840781294,-1.0518777556477055,22.441488467493365,4.748197793960571,109.0,-16.827538689662987,22526
-1.9682504121915458,-4.464929196501025,-2.0,0.0019516973160705908,0.06119758006167176,-1.0360090788936367,23.858984493426913,8.738092184066772,110.0,-157.81217982615237,23105
-1.905684278845787,-5.0224831093251705,-2.0,0.005654527298407629,0.06053564477635507,-1.0181444497928023,23.226773100614547,15.213355302810669,111.0,7.540777331147524,24105
-1.8230303689866731,-5.239654190999351,-2.0,0.010204409438044506,0.05754477624232873,-0.9841759969244304,22.127259283028323,7.720661878585815,112.0,-127.01612626027374,24614
-2.0485843967625232,-6.015509245751711,-2.0,-0.002759394449373753,0.056646193716379994,-0.9402564310368383,21.613651796189508,7.9811742305755615,113.0,-74.48128043997463,25143
-2.273023880928826,-6.652518068286155,-2.0,-0.015958337910720138,0.05838174260420047,-0.8833419267865393,21.046736419915582,6.313704967498779,114.0,-84.36528149356911,25560
-2.223138909703413,-6.950115201986424,-2.0,-0.013573674176038648,0.061070898921939856,-0.9526112404205072,22.7294104441399,6.946432828903198,115.0,-44.213060813303514,26006
-2.1531114889926344,-7.712317499189043,-2.0,-0.009583337792895755,0.06250049618340758,-0.892985218337604,22.10915552059595,5.724606990814209,116.0,-101.48032110764639,26377
-2.1551427381626076,-8.110611814692401,-2.0,-0.009911251908161448,0.0638112959100227,-0.9230334014132403,23.480452324687572,5.349029064178467,117.0,-389.83135832455724,26722
-2.2681675132417003,-8.365964950543445,-2.0,-0.017480401340452735,0.06513706884338667,-0.9124894895330424,22.46824897296056,3.135166645050049,118.0,-574.4191259256343,26933
-2.1486962269544603,-8.415182481765747,-2.0,-0.010074468741309829,0.06764269804846361,-0.9096318064406514,23.208202294588087,15.22052526473999,119.0,-30.856690878795014,27933
