actor_entropy,actor_loss,actor_target_entropy,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-5.354384899139404,0.0821206197142601,-2.0,0.010000000000000005,-1.0051603317260742,128.67259216308594,2.987921953201294,88.0,-187.34959006746328,10001
-1.4784157917906458,1.4938917274085375,-2.0,0.010000000000000007,-1.9402909324719355,244.08398207884568,2.1798603534698486,89.0,-267.3758753623037,10131
-2.4111518532542857,2.0304434699527287,-2.0,0.009999999999999936,-1.862934622522128,205.0172760834128,5.092625379562378,90.0,-366.9721962129477,10426
-2.7219369682935204,2.5296335946215263,-2.0,0.010000000000000004,-1.9991304186901244,166.20459945603173,3.54109787940979,91.0,-322.75785655745204,10628
-2.8917816633201507,2.8679805656513535,-2.0,0.009999999999999919,-1.8998134147869534,158.7249872583941,5.764529466629028,92.0,37.38147380000024,10960
-3.1687512427019926,2.969764671442699,-2.0,0.010000000000000007,-1.796152770702093,147.16782361013026,2.868776559829712,93.0,-394.3791951427754,11123
-3.476128612678063,3.1438927054405212,-2.0,0.009999999999999898,-1.8073392381069018,131.41197957968348,6.701135158538818,94.0,14.58108365986314,11517
-4.015897411681618,3.044129065888696,-2.0,0.00999999999999997,-1.779542036136324,102.50466174760125,3.9917120933532715,95.0,-322.2656557157668,11756
-4.307622188962371,3.176830836181534,-2.0,0.010000000000000007,-1.7967365858608118,113.24071120949431,3.039458751678467,96.0,-12.581654243903216,11935
-4.57015435770154,3.0446839733049273,-2.0,0.010000000000000007,-1.7541365218348801,129.64702102541924,2.1907219886779785,97.0,-37.05210270990732,12063
-4.8400273696235985,3.027170785613682,-2.0,0.010000000000000007,-1.7134604656178019,109.59168327994969,1.941955327987671,98.0,-326.4661376912203,12178
-5.176686072167549,3.082011338522416,-2.0,0.009999999999999955,-1.759137508409624,114.11926514319791,4.441666603088379,99.0,-36.7549016796169,12440
-5.225036754164585,2.5647892840033353,-2.0,0.009999999999999891,-1.6904295141267223,126.72985312661459,7.3134636878967285,100.0,-107.68570670282577,12870
-5.314488492693219,2.458235284260341,-2.0,0.009999999999999997,-1.6247091324556442,113.938046280543,3.5802910327911377,101.0,-40.64555141157141,13080
-5.3859829745016805,2.2060172560293814,-2.0,0.010000000000000007,-1.6739189474543263,116.52947970067174,2.098156213760376,102.0,20.926105077437427,13201
-5.569603172302246,2.18514118039608,-2.0,0.010000000000000007,-1.5566933422088622,155.95910621643065,2.21091628074646,103.0,12.031279047352228,13326
-5.5359128166294695,2.3884217934975833,-2.0,0.010000000000000007,-1.6331243567496725,137.60799134452387,2.771959066390991,104.0,243.0363201842245,13485
-6.000006286843309,1.9501414314201735,-2.0,0.01,-1.567859077120869,135.22601540111802,3.6255364418029785,105.0,-30.22559082548085,13691
-6.240924287139133,1.4426927282107815,-2.0,0.009999999999999969,-1.5894016461500984,129.14552582744741,4.086421966552734,106.0,196.3891824759781,13932
-6.306575264754119,0.8370973938317211,-2.0,0.00999999999999995,-1.4922931408440625,148.83154894864117,4.542848110198975,107.0,-51.36998642460868,14202
-6.266134967195227,0.45840191640329697,-2.0,0.009999999999999943,-1.4423470188539924,151.4550635138302,4.209528207778931,108.0,139.19057956066231,14484
-6.2234701122420715,-0.30594245804496023,-2.0,0.009999999999999962,-1.4363594822199697,149.1315960865097,3.2155275344848633,109.0,-75.34649131584533,14735
-6.289337667207869,-0.8554207974128307,-2.0,0.009999999999999962,-1.3397258203772326,146.53244135493324,4.211918830871582,110.0,-19.365194067087984,14987
-6.08893027646201,-1.2465775495661156,-2.0,0.009999999999999945,-1.389502435603312,133.127356164796,4.797897100448608,111.0,-83.40516365833062,15267
-5.982840747323655,-1.743461200583527,-2.0,0.009999999999999955,-1.37363786099635,128.39717483884505,4.4358015060424805,112.0,-76.75512041547692,15529
-5.7771932517780975,-2.094539739128922,-2.0,0.00999999999999997,-1.3312582625310962,130.89532870805564,3.97589373588562,113.0,-101.60317791831451,15767
-5.686470651626587,-2.3776313693927866,-2.0,0.009999999999999945,-1.3533460534576858,130.2614143218313,4.862778425216675,114.0,108.50142044587244,16047
-5.606114166273174,-2.914788854824009,-2.0,0.009999999999999865,-1.3035809174834738,135.11828647053724,9.766494750976562,115.0,161.7217736704579,16616
-5.5532195037010155,-3.2201222082449927,-2.0,0.009999999999999995,-1.1909169546235794,132.0696663607918,3.6639528274536133,116.0,-69.10079854740667,16827
-5.50007425054992,-3.756004918829701,-2.0,0.00999999999999985,-1.2457375749735171,125.34692639886997,12.078192710876465,117.0,-151.23399242887024,17535
