actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
0.2767662391066551,1.8823621819096228,-2.0,0.22642307531449102,0.0995230391231238,-2.1332663636053764,232.05339384386616,3.0854997634887695,95.0,-43.416405304930066,10155
0.17351524826259382,2.592774539865473,-2.0,0.2138067663356822,0.09835466265507106,-2.1998953697501973,191.18188613973638,1.5729491710662842,96.0,-77.29787724678947,10248
-0.1910330252631486,2.6719215726389467,-2.0,0.17651898233057225,0.09756647560668476,-2.1688983590857496,214.16123832776708,1.832808494567871,97.0,57.535056389446936,10351
-0.4776307970820787,2.8233946911589114,-2.0,0.14709088884427876,0.09660339761458059,-2.101540736274091,168.15132884065548,2.9430930614471436,98.0,-9.791241244455193,10518
-0.7889309987641763,3.1709618522349188,-2.0,0.11555862678709813,0.09539286975261628,-2.0320151439611465,176.17862968168396,3.5770561695098877,99.0,-27.44962522448779,10725
-1.0247064697742463,3.447220220565796,-2.0,0.09178590616583825,0.09409323439290583,-2.0158325498104097,143.4497272491455,4.345205307006836,100.0,-342.70704380162204,10975
-1.1726615588521696,3.634210444538971,-2.0,0.07690542836576864,0.09295706346404232,-1.9632064867866494,144.9865730681706,3.195305824279785,101.0,-102.10820752988263,11158
-1.3125436155645698,3.9277782891247726,-2.0,0.06323100985573218,0.09196052406476526,-1.9518068307960355,146.68206056818232,3.7462446689605713,102.0,-164.40461643890518,11380
-1.5098123520783666,4.093212491923491,-2.0,0.04435720313589728,0.09044596319676211,-1.992558154446673,132.85839348222285,9.086632251739502,103.0,26.558702181606023,11903
-1.709857511579694,4.126818278832222,-2.0,0.025795767188595786,0.08887184898112319,-1.8333867658578342,137.82731035455544,6.978387832641602,104.0,-131.7067956777679,12305
-1.8474176147852432,4.117557083560767,-2.0,0.013368900215488687,0.08757975395835582,-1.8172932929628633,112.85539429656257,13.894856452941895,105.0,138.18697703048,13104
-1.975854985854205,4.573199431281284,-2.0,0.0020940623816884463,0.08671066449938819,-1.709962161384287,108.0130787726441,7.684030532836914,106.0,84.31833829088336,13546
-1.973996594122478,4.054062951888357,-2.0,0.0022508413421400333,0.08648318033746928,-1.5598785082853976,127.60603442078545,7.293408155441284,107.0,142.6385003390863,13966
-2.0316877824919564,3.8702149139983315,-2.0,-0.002739364665467292,0.08645736318139578,-1.4389460199645587,135.6545969758715,2.455249547958374,108.0,194.01415299576246,14106
-1.988230852999239,3.8209605108723683,-2.0,0.0010186242791386242,0.08651991729162858,-1.5028491287659376,119.60569654978238,4.107687711715698,109.0,-175.94598195783874,14340
-1.954898321484945,3.772718408021582,-2.0,0.0038861544518993354,0.08619680183285469,-1.5473093316856636,111.47133956185307,8.747291803359985,110.0,108.45071331810675,14838
-2.10443445524775,3.4341722228622675,-2.0,-0.009022102891385816,0.08593731256234267,-1.5196294466355689,100.61586156166287,6.946077585220337,111.0,-55.83694020656571,15237
-2.4088224958644684,3.1738719289479818,-2.0,-0.03616221783597299,0.08855748867876283,-1.4308415243979624,131.49468464830557,4.053714036941528,112.0,-30.028663762860106,15466
-2.274803423300022,3.3412372651623516,-2.0,-0.024835936032326485,0.09041027327600645,-1.335274023980629,110.64719931284587,2.2077748775482178,113.0,-210.97700335372144,15589
-2.343783798126074,3.1120231298682017,-2.0,-0.031507935939141765,0.09167817093550545,-1.5225963655572672,125.16403420154865,2.7270641326904297,114.0,62.66375579828147,15745
-2.2193872682827034,2.994663894176483,-2.0,-0.020354181746520178,0.09282398595112572,-1.408417773769074,144.40460832340202,1.7177543640136719,115.0,-44.33860677867291,15842
-2.236297338659113,2.9057360901615836,-2.0,-0.02223674741234969,0.09401643949616623,-1.3763193701614034,107.53681799801913,4.857523441314697,116.0,172.22309073571927,16117
-2.3889160993936898,2.641655670227231,-2.0,-0.03724694268794747,0.09577353656229902,-1.4805115211654354,118.32702880721908,1.95924973487854,117.0,-267.1807253005844,16228
-2.22867489700586,2.350662257329959,-2.0,-0.02224064563912615,0.09732137757792375,-1.3791391291248967,129.39178164352273,3.740748167037964,118.0,-28.417353438848465,16441
-2.2212773794308305,2.148025856236927,-2.0,-0.021798958390718326,0.09852226789007394,-1.3184847466181964,114.02778276056051,2.2251737117767334,119.0,219.92764648875215,16569
-2.1656713830797294,2.0090041188033005,-2.0,-0.01646499879164989,0.09926219007467596,-1.327469764179305,130.08724893707978,2.68455171585083,120.0,187.758200581903,16721
-2.1743624370489547,1.5750613304142336,-2.0,-0.017626016782144947,0.10121488075912156,-1.2921462530891101,142.45675427640847,7.037493944168091,121.0,371.88210691909563,17123
-2.2674960240550424,1.2665462038297763,-2.0,-0.027494713559682513,0.10272540438231914,-1.2231041960332585,159.25407854167895,1.5251643657684326,122.0,-187.00959788379834,17210
-2.2773175218275616,1.2114408946640434,-2.0,-0.028867256292696333,0.1040923018782139,-1.3825808262363786,117.46094803015392,2.9559361934661865,123.0,129.52741902632997,17378
-2.2606181084220087,0.5674349622643409,-2.0,-0.02761786167199413,0.10589443160913271,-1.1740637658840387,161.99967503666284,3.537400722503662,124.0,146.02299483681367,17579
-2.1605433207077738,-0.19785739858326745,-2.0,-0.017303405677472107,0.10771624428309229,-1.2066340910031639,153.3659482262014,4.638791799545288,125.0,-165.14087413346397,17836
-2.252376178594736,-0.38220563194690604,-2.0,-0.02764657333266372,0.10944090221019395,-1.323827798702778,128.1822029309395,3.3798153400421143,126.0,183.261962500229,18031
-2.2283737097663443,-0.8231290366457796,-2.0,-0.02533098712065739,0.11099396592489327,-1.2035401660477978,152.51827244923032,1.5618727207183838,127.0,-178.518682773979,18118
-2.3378443646573737,-1.1669843953526662,-2.0,-0.0379704412736534,0.11231945817944135,-1.1816605445510613,140.95832512906927,2.9333913326263428,128.0,-44.606116645920864,18285
-2.1789877948372864,-1.312946671056886,-2.0,-0.020427487033884972,0.11429898112608225,-1.172083055210668,155.0468517126039,2.926835060119629,129.0,123.21391785901568,18457
-2.2310288733449477,-1.5806394293904305,-2.0,-0.02662803487779958,0.11532119406455195,-1.188501673782694,159.87580440784322,2.0067665576934814,130.0,-35.24033181378873,18573
-2.178655192255974,-2.2960063191977413,-2.0,-0.020749338110115124,0.11614763966485064,-0.9720555432140827,189.19538286599246,1.5484845638275146,131.0,-157.00572507571692,18661
-2.072054181681123,-2.0424844596621603,-2.0,-0.008410028873693718,0.11679414371892688,-1.1729565060069396,167.2307062814402,3.0050010681152344,132.0,82.39916996633022,18833
-2.134833042438214,-2.4785675696837597,-2.0,-0.015837657522075832,0.11741402355384711,-1.097935249026005,190.45206085229532,2.6770682334899902,133.0,-24.253721206436452,18989
