actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-2.0753853687873254,0.6309037116857675,-2.0,-0.007471014781353565,0.10009376129484789,-1.9764902454156141,254.45742071591891,0.8232395648956299,92.0,-290.77191915149876,10026
0.7294859329859416,1.9937511111299198,-2.0,0.27158685177564623,0.09947965091508242,-2.01695447837313,252.68374865849813,2.141735792160034,93.0,-167.44640633709756,10146
0.21008897256106138,2.283530369400978,-2.0,0.217745004221797,0.09851200951144327,-1.941055516153574,207.68989901542665,1.4456229209899902,94.0,-103.05557418669315,10226
-0.18070661999462617,2.4746905394962857,-2.0,0.17774130971658797,0.09768642431149904,-2.084496276482703,215.7752868485829,2.27683424949646,95.0,-78.71151682922903,10352
-0.5017411031380847,2.548638458605166,-2.0,0.1451067029050103,0.0968364466486561,-1.9843893161526434,214.71600974047627,1.975517988204956,96.0,-57.45741929365644,10460
-0.6854558914315467,2.8119556716844145,-2.0,0.12619722892645918,0.0959900235487047,-1.9938255262141134,198.2122460845249,2.7109668254852295,97.0,-53.913841939987165,10613
-0.8853692420366303,3.197061293246599,-2.0,0.10522500169900403,0.09435368078882572,-1.9058613016522283,184.84494496925907,6.821042776107788,98.0,-92.39831613517019,10986
-1.1844279799901,3.531771114531984,-2.0,0.0754720557824517,0.09249731662160215,-1.866263137535846,168.22945293467095,4.967158079147339,99.0,110.01180213807058,11268
-1.5347104555001356,3.511889707482805,-2.0,0.042185992274407426,0.09051055134684229,-1.7599983355166975,141.78971748128316,12.539058685302734,100.0,-188.83274986387838,11950
-1.7862172440372872,3.3513886990876864,-2.0,0.01897977182404476,0.08873721680502403,-1.7276018429516138,129.02453885794088,11.098585367202759,101.0,-155.22503447085194,12543
-2.0316775250300934,2.7817910783034696,-2.0,-0.002796808528789748,0.08790054841220263,-1.6197642474278304,124.4754490899236,12.689188480377197,102.0,113.84946617885629,13255
-2.2927119726659266,2.041161489997966,-2.0,-0.026430078631757194,0.09023676572424855,-1.5249881642785938,114.82156427025446,11.999460458755493,103.0,110.6435203779385,13937
-2.342092763900757,1.207345562800765,-2.0,-0.03292683641333133,0.09616962592003228,-1.4642865967601537,108.74504290699959,17.548784732818604,104.0,167.3917395677408,14937
-2.0969762128591536,0.17164279432594776,-2.0,-0.009880864186910912,0.10275747394011404,-1.3265349977239966,116.89540504288674,17.506353616714478,105.0,-110.00738579054719,15937
-2.07899023771286,-0.8758640389442444,-2.0,-0.008289457187638618,0.10451907890223319,-1.255089003160596,106.57999385714531,17.415189743041992,106.0,2.959605695420388,16937
-2.2581850853491954,-1.4856903416121725,-2.0,-0.02809240532369204,0.1089057339296534,-1.2047170907884759,111.01488428040753,6.629119157791138,107.0,15.802031261610509,17318
-2.124992898372417,-1.7887888181377465,-2.0,-0.014003497172374401,0.11234595290810442,-1.205563022846907,96.69499216616994,7.315034627914429,108.0,181.28821151697605,17744
-2.0682215651800466,-1.5381337913316349,-2.0,-0.007766004091366952,0.11413186412779508,-1.1417032909601235,99.81884517669678,7.528340816497803,109.0,222.63187225985314,18174
-2.163100713794514,-1.6982340397471087,-2.0,-0.018858660242157214,0.11568719445959698,-1.0949621996637118,105.14579695847075,5.110697031021118,110.0,-24.84164685060952,18469
-1.9748602824826393,-1.8835419341441124,-2.0,0.002945196490374304,0.11646452848385955,-1.0553399696465462,107.22958418784603,5.374731779098511,111.0,-55.01697975248184,18779
-1.9521804581726752,-2.0419906085777666,-2.0,0.005565628764734063,0.11637774408500012,-1.1298404055377167,95.69134357475465,4.268334150314331,112.0,-15.268255245828783,19027
-1.9973947427358971,-2.5046098706233932,-2.0,0.0003129377111186644,0.11589976729581786,-1.1343032674617077,77.05239072477961,1.497920274734497,113.0,-81.37793400339709,19110
-1.8086282453317752,-2.366753942322457,-2.0,0.022135169280093462,0.11565809879634195,-1.0266080875506347,93.17671957783315,1.5293183326721191,114.0,-53.383838499192855,19197
-1.811802793380826,-2.964248201008453,-2.0,0.02163147682941324,0.11474546455017404,-1.0700495083664738,95.76774455225745,1.5349996089935303,115.0,-256.3923480699849,19283
-1.8249059856673817,-2.8253788708904644,-2.0,0.01994726954769619,0.11393955351277163,-1.1434465420466882,102.28642114003499,2.819995164871216,116.0,14.626524954101086,19445
-1.8711439238255283,-3.292528924004859,-2.0,0.014493093521864411,0.11212116611527227,-1.0397003615073053,114.45024908235274,5.779171705245972,117.0,-39.105654082566915,19777
-1.6904519848201587,-3.2682191904472266,-2.0,0.03401451886766041,0.11010253345861098,-1.081970096791383,105.27910996075742,5.709871530532837,118.0,-53.55989475573394,20099
-1.601019370187189,-3.600318609029567,-2.0,0.04249291139241961,0.10631651431891279,-0.9872745530763033,109.52856338966343,5.113369703292847,119.0,183.42171672208718,20390
-1.7888232165009437,-3.7138195226009745,-2.0,0.021973152473708273,0.10392293259355008,-1.014728525803037,93.1047219812435,4.873392820358276,120.0,270.80078745346214,20664
-1.8383159735623529,-3.981029019986882,-2.0,0.016634896454428706,0.10279738939298168,-0.9975076885784373,77.07850650058073,2.9771006107330322,121.0,0.41976045036379617,20834
-1.9258762640739555,-4.300308921088034,-2.0,0.007579631026167034,0.10186728328907439,-0.8763830939113204,120.16312675049056,5.77553653717041,122.0,207.4317367375936,21169
-1.934828260080601,-3.7858724254902785,-2.0,0.006628640047160954,0.10159193915823019,-0.9876647146978998,107.56538520595892,2.1771039962768555,123.0,59.0014859019314,21292
-1.8683372557163238,-4.100293029248714,-2.0,0.013328585402923636,0.10111786959091768,-0.9123410508781672,96.90531920671464,3.458674430847168,124.0,9.619101868402154,21492
-2.022626324764733,-4.975724433810965,-2.0,-0.002277292627660395,0.10080128833870199,-0.8755411586715179,118.25731812171566,1.855266809463501,125.0,208.83497361807048,21595
