actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
-0.3398089168163446,0.9862051594715852,-2.0,0.1659775452616696,0.10001130915550129,-2.0747950822114944,183.08224745897147,0.8518788814544678,93.0,-148.71890460836238,10052
0.5802019287328251,2.3489394549463616,-2.0,0.255902070979603,0.09916505213395087,-2.157195315009258,181.24760910722077,1.1993556022644043,94.0,-142.1023853962763,10174
0.20919622735852755,2.588165741522335,-2.0,0.2167801004879683,0.09811388212229473,-2.1708348208260766,159.88562659846926,0.9830358028411865,95.0,-131.70788273517246,10277
-0.09820650286192811,2.893989178561425,-2.0,0.18479848601097285,0.09716038468054666,-2.1854705177536307,152.43879130459572,1.2654027938842773,96.0,14.677089263815148,10406
-0.40342267210800925,3.2684438166680274,-2.0,0.15346359766342424,0.09609870121569376,-2.175979509369119,144.80226683926273,1.5475940704345703,97.0,-19.356558373008028,10560
-0.6239258514510261,3.509616317020522,-2.0,0.13087576115503907,0.09509826219877807,-2.1309570628735752,119.73844026856952,1.413774013519287,98.0,-79.6445476881948,10704
-0.9773433308735072,3.8524159397291617,-2.0,0.09592016187505187,0.09373121261028934,-2.1311073576178505,108.39733378092448,3.1271426677703857,99.0,-64.14569365426873,11025
-1.3272033069670632,4.094457952508626,-2.0,0.06194720175523158,0.09202182532980295,-2.0237519005020363,87.38984931179166,4.12044358253479,100.0,-92.49332087493251,11438
-1.6062417980746844,4.429437306093339,-2.0,0.03542751165463668,0.08982715884805102,-1.939598976676144,67.15882610800254,7.852686643600464,101.0,-38.743600343461644,12242
-1.7516998689174652,4.43468518948555,-2.0,0.021660634609637783,0.0871716912815705,-1.7790681202113627,52.11663206529617,9.774381399154663,102.0,-83.50244303853474,13242
-1.8502744545936585,4.253951710820198,-2.0,0.012641658493201249,0.08453492270743473,-1.6615141973793506,43.86020243787765,9.849993705749512,103.0,-32.86600242333546,14242
-1.8168905533983422,3.8378876649775893,-2.0,0.014941403772963782,0.08167493209766298,-1.571805987512229,39.038707381593476,7.118592739105225,104.0,-77.98368067205467,14969
-1.8298506554365157,3.6916548816263677,-2.0,0.013264809692278504,0.07823279078955557,-1.4641701308488846,34.927636564970015,9.650863409042358,105.0,-38.73577702124807,15969
-1.787848972082138,3.246421281069517,-2.0,0.015492813133867458,0.07313257023601893,-1.397368350148201,34.45277372312546,9.662637710571289,106.0,-49.34556044163938,16969
-1.7629657199382782,2.722814596891403,-2.0,0.016006068657385186,0.06768814797839112,-1.3157498665452003,29.50939683675766,9.795647859573364,107.0,-52.38222756841744,17969
-1.8063613783308874,2.2945742569181506,-2.0,0.012337536231022765,0.06356887738493516,-1.2967936882660502,31.261332273483276,5.370262861251831,108.0,-38.96754116238257,18515
-1.937882778121204,1.933423158079905,-2.0,0.0038527089289284626,0.0617855042005576,-1.2135508442935767,30.943624739032174,8.378581523895264,109.0,-177.82559029286045,19376
-1.9823081276025545,1.6263901118351065,-2.0,0.0010837958775412391,0.06118835631785459,-1.1774780255798538,27.405470578232453,7.06121039390564,110.0,-95.8715588196324,20089
