step,episode_reward
105,-285.5956134112884
221,-114.42868503558154
283,-46.29694462764222
361,-135.90236423138958
427,-158.32031861056345
529,-373.7205631653288
592,-95.08600297499326
662,-46.30791176012491
733,-68.76730389962083
810,-137.68036904744605
879,-199.39626512073107
1008,-279.46368414668655
1107,-270.71484602061605
1207,-281.82739512335957
1347,-148.35117167853628
1434,-38.726140641755464
1525,-156.37282264771898
1626,-229.8804109068407
1747,-158.3604789393851
1842,-40.70667105905058
1979,-150.6137278481711
2136,-286.019150610961
2209,-60.938775501539425
2298,-195.67194265080502
2425,-59.6091110082739
2531,-261.4877695432592
2632,-123.65834213132185
2746,-120.18423156238532
2822,-136.1075409201742
2930,12.900232980629625
2999,-86.3073031004867
3073,-79.33691067571874
3141,-143.38208120996126
3271,-116.98136493678568
3395,-109.7537303916332
3519,-70.97689382068317
3672,-136.9499238956078
3802,-58.50240618008429
3862,-148.63402909970537
3973,-140.50906777770302
4057,-158.14125925225864
4143,-169.59528528370606
4215,-75.24047202869845
4338,-155.59592609609138
4458,-161.57947741812404
4568,-160.31710915903727
4675,-109.92089458457745
4787,-90.40903137507786
4858,-55.72422707095741
4938,-106.54043153595251
5037,-209.68534953062453
5134,-218.66253840481977
5267,29.881854480011384
5339,-99.6179579528018
5471,-299.86113984068174
5622,-45.694008814012165
5835,-196.49203879399857
5920,-123.93831874419124
6083,-74.74072700017092
6166,-78.31936420725197
6280,-116.30904416654293
6383,-43.37457405609203
6456,-85.74307585478611
6530,-82.95697361182937
6666,-113.65681057363136
6813,-191.652582205155
6891,-71.41845142722582
7022,-86.51107033631476
8022,31.975635475801006
8145,-22.529645641192232
8286,-59.76202087452564
8409,-181.2307458092066
8538,-65.41033468272349
8629,-66.7370816766742
8755,-79.49393265829332
8848,-132.67613279532026
9006,-77.82126369426032
9126,-234.83011169757708
9220,-185.15934498825175
9373,-110.3323987119728
9441,-92.09609362787097
9566,-12.583184867859813
9707,-18.730237241275972
9955,-61.14762019724351
10110,-53.75621812711836
10367,-69.20532466214445
10510,-46.52422157452399
10602,-42.51577336385745
10728,-101.21004225878065
10824,-107.44351236389333
10972,-82.57173797125317
11146,-10.721465627743513
11266,-24.78616504574744
11448,-117.59829464434492
11582,-77.29710617656502
11712,-41.01227706629389
11973,-108.82174654089215
12085,-27.949512212837945
12188,-66.05689065497857
12339,-120.11094218431484
12474,-77.8694730669161
12667,-99.87548373489928
12825,-58.3499117007842
12963,-13.338157501052407
13229,-10.427031141812392
13312,1.2879458023152495
13480,-23.05602610945178
13660,-75.96497137082906
13857,-215.63256702886542
14002,8.200903490544093
14143,-243.73091835275932
14268,-39.94029710486963
14349,-39.88421949842564
14473,-74.53505474929209
14659,-12.017851363225759
14845,-46.77826402522928
15048,-77.76290875745396
15183,-55.73329471621601
15342,-35.78509537963872
15455,-8.304438871155014
15560,-15.591059608621933
15703,-55.34871924901185
15858,-30.712405061048116
15952,-13.608336170747421
16038,-58.19577321798391
16145,-34.63372920440034
16359,-50.76886491314427
16587,-44.568022750139164
16681,-172.5836949342658
17138,-511.9516011579199
17272,-39.3790653931738
17578,-40.58248874147307
17921,-42.23919378461638
18112,-25.300416365806356
18316,54.098022421677
18755,-78.6656053157187
18977,-12.136585899983388
19190,-47.70447512305651
19517,-36.298243728860285
19817,-0.1547383711848198
19984,35.824261364653125
20055,-31.10175724637533
20256,-53.78978412922032
20438,-68.72562129279586
20580,-72.99819993943248
20806,-1.0398696920075707
21002,-18.287415990882735
21242,-15.823757962666505
21551,-55.051558307488165
21720,-17.154204983506958
22120,-4.66223058620983
22712,-24.188520031189825
22875,15.154989220077155
22956,-49.50275052127985
23191,53.01111199771222
24191,26.990152817324326
24906,-228.2351240348522
25048,-32.289523751094265
25134,-60.63361799728962
26134,-46.0159324511317
26322,-59.87968327896189
26676,-28.650497541371294
27676,-12.679708704020559
28033,-259.20859971548
29033,-83.76295916766723
29354,-243.9749085996231
29540,18.07705460210832
29862,-34.2081772235522
30862,-60.28590192420077
31169,-13.40544803530743
31483,-62.10313360614987
32483,-32.33388452999342
33483,-129.90017623101284
34483,-21.699032239732883
35483,7.044912218638754
35974,-217.20193562201166
36974,62.16227852701039
37223,-176.43427887646004
37471,-3.052444524564592
37624,-51.44460881936429
38164,-43.73186655053833
38488,-92.7090191259957
38779,8.6188705623143
39779,-33.28085411847826
40090,-29.42981938418545
40385,-13.655224325333975
41075,-361.61144089132875
41247,-24.23010902656361
41739,-153.41776545152538
42739,35.88646401923969
42933,-35.48427923640246
43933,-101.14068807731847
44933,13.186262899995473
45088,-66.68078042178497
45297,41.10878057003771
46297,14.596225952465455
47297,18.601002811553474
48297,26.819130744398237
48462,-162.67700788169998
48669,41.96793435101344
49045,-118.57856109725398
50045,-21.38625697923102
50897,-208.74784029291777
51025,48.93091477261305
51513,-135.25077493820947
52513,-66.12618284106087
53513,-15.579351851499112
53682,-76.76788128535189
54682,-87.92615240403975
54991,-265.8101280379348
55965,-226.15348986461817
56965,19.17360762352771
57965,-8.807438913847216
58092,-110.14290979931008
59092,59.3545087764206
59970,-296.03298829705057
60331,-182.13398918817464
61331,38.773619511238856
62258,-240.24799299077753
63258,-136.39558979972992
63381,-169.47137329014365
64381,25.41198546467946
65381,105.53271991381546
65803,-139.30173862882108
66449,-294.5425353612711
67449,-135.71496357373948
68449,16.075602694742745
68652,21.82437373003917
69652,-59.9006936408343
70500,-127.98212134438668
71500,6.445112112587313
71584,-14.200518120872104
71737,-19.61066444297866
72611,-204.10644702948343
73611,61.493604797383426
73725,-60.059561235941395
74725,5.913107929145703
75725,82.69645065909157
76067,-92.01157431284823
77067,76.27730431367468
78067,-67.99956197891102
79067,78.94748503772595
79235,-20.813697540839655
80235,-23.236570649393773
81075,-155.716371329865
82075,84.04641010035768
83075,-46.47355659686599
83500,-264.3448759479029
83609,-111.2137277951022
84259,-146.27072829744577
85091,202.8707909527808
86091,-91.55270029899282
87091,-28.92501039569123
87306,-77.11916209346967
87443,-141.83672104334192
88443,14.357436659139237
89443,-46.481433731894384
90443,-88.11264718103013
91004,-139.64934652728456
91128,-36.695129491103174
92128,-1.7414699697831002
92513,-140.14895915632331
92635,-193.39566933720238
92751,-90.83136592323258
93613,123.23115280466523
93712,-49.257946095870665
94712,-31.48805699771551
95712,121.05559600608262
96712,177.98364426550947
97712,-20.827099063467003
98712,79.00906500309917
99712,-82.47425582539144
99830,-197.80949459474388
100830,-34.871698556013136
101830,-0.8433989065959442
101913,-45.80788178951619
102913,-22.23448994170992
103024,-62.286944111654336
104024,126.37050847862811
105024,-16.893498216335704
106024,78.85222112684852
107024,-49.221919862647304
108024,-48.06111379714125
108772,-183.07551378389675
108896,-181.8088905155575
109896,-27.197609555986716
110896,141.03217635627993
111896,-43.852097107353124
112028,3.901351267616107
112217,-58.52028550869524
